sample_lat,sample_lon,Sample Date,nearest_dam_id,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-22.43772222,31.07805556,11-08-2011,4,72.91481121482686,0,0,0,0,0,0,254,downstream,RESERVOIR,0.000158509,0.165149614,1.58509483e-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.15284950940117117,13.117466127723132,3,1.58509483e-10
-28.735556,29.820556,11-08-2011,292,32.25286335893023,0,0,0,0,0,0,959,downstream,RESERVOIR,0.001387986,0.538870454,1.38798639e-09,0.538870462,0.001387986,0.002575733,0.060065668,0.001387024,0.43104868135432967,14.464112059062513,3,1.38798639e-09
-31.000833,26.353056,11-08-2011,385,57.56965257133605,0,0,0,0,0,0,1378,downstream,RESERVOIR,7.21491233e-05,0.047849361,7.214912e-11,0.047849358,7.2149127462945e-05,0.001507839,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,3,7.214912e-11
-30.679722,26.7125,11-08-2011,385,19.576480723491485,0,0,0,0,1,7.2149127462945e-05,1300,downstream,RESERVOIR,7.21491233e-05,0.047849361,7.214912e-11,0.047849358,7.2149127462945e-05,0.001507839,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,3,7.214912e-11
-30.160091,27.40124,11-08-2011,369,27.03863685778581,0,0,0,0,0,0,1420,downstream,RESERVOIR,9.40228783e-05,0.070802614,9.40228798e-11,0.070802612,9.40228801156302e-05,0.001327958,0.2356920058145626,9.401846024168159e-05,0.068408472,7.301843252828629,3,9.40228798e-11
-30.336111,27.359444,11-08-2011,369,17.979105234040386,0,0,0,0,1,9.40228801156302e-05,1389,downstream,RESERVOIR,9.40228783e-05,0.070802614,9.40228798e-11,0.070802612,9.40228801156302e-05,0.001327958,0.2356920058145626,9.401846024168159e-05,0.068408472,7.301843252828629,3,9.40228798e-11
-30.568333,29.422778,11-08-2011,367,36.93852844204676,0,0,0,0,0,0,1246,downstream,RESERVOIR,4.65288576e-06,0.012884472,4.65288572e-12,0.012884471,4.65288562367353e-06,0.000361124,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,3,4.65288572e-12
-30.570833,29.150556,11-08-2011,367,51.365738851399584,0,0,0,0,0,0,1358,downstream,RESERVOIR,4.65288576e-06,0.012884472,4.65288572e-12,0.012884471,4.65288562367353e-06,0.000361124,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,3,4.65288572e-12
-31.104278,29.399722,11-08-2011,421,37.74880498590255,0,0,0,0,0,0,374,downstream,RESERVOIR,1.97847512e-05,0.036601476,1.9784752e-11,0.036601475,1.97847527888164e-05,0.000540545,0.1855851866572372,1.9784557073176395e-05,0.035947550074810555,8.228738818778933,3,1.9784752e-11
-34.250556,20.9925,11-08-2011,555,29.473752375345335,0,0,0,0,0,0,26,downstream,RESERVOIR,4.62335738e-05,0.107055902,4.62335725e-11,0.107055896,4.62335729212838e-05,0.000431864,0.050692783488479914,4.6232504182592215e-05,0.10170414580177703,15.744608378429763,3,4.62335725e-11
-27.573056,24.746389,12-08-2011,195,11.710253716947872,0,0,0,0,1,9.73152165681597e-05,1093,downstream,RESERVOIR,9.731522e-05,0.075963773,9.73152184e-11,0.075963773,9.73152165681597e-05,0.001281074,0.21192274171963837,9.731048174964928e-05,0.073216793,7.700450793539921,3,9.73152184e-11
-29.658056,25.973333,12-08-2011,337,2.711428021518102,1,7.47667617893372e-05,1,7.47667617893372e-05,2,0.000123883,1329,in_dam,RESERVOIR,7.47667655e-05,0.09177725,7.47667622e-11,0.091777251,7.47667617893372e-05,0.000814655,0.11154454672728319,7.476396689431227e-05,0.087806874,10.614040990222174,3,7.47667622e-11
-30.534167,24.961944,12-08-2011,371,25.079770353500983,0,0,0,0,0,0,1221,upstream,ISLAND,1.14159047e-06,0.004178325,1.14159051e-12,0.004178325,1.14159055089781e-06,0.000273217,0.8217046072226287,1.141589899283813e-06,0.00416962,3.9106330912290015,3,1.14159051e-12
-28.460833,21.248889,12-08-2011,320,105.93048847693625,0,0,0,0,0,0,796,downstream,RESERVOIR,0.000350832,0.118203923,3.50831808e-10,0.118203914,0.000350832,0.002968022,0.3155332350362189,0.00035077,0.11172374959078625,6.3107703577847145,3,3.50831808e-10
-30.86013889,29.07125,12-08-2011,428,65.14777666648487,0,0,0,0,0,0,825,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,3,1.97571126e-11
-30.77586667,29.03221667,12-08-2011,428,73.73442696519363,0,0,0,0,0,0,897,downstream,RESERVOIR,1.97571135e-05,0.029074889,1.97571126e-11,0.029074887,1.9757113386406e-05,0.000679525,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,3,1.97571126e-11
-23.838611,31.640833,13-08-2011,29,29.02921102,0,0,0,0,0,0,211,upstream,ISLAND,1.46953971e-06,0.006674941,1.46953966e-12,0.006674941,1.46953969379049e-06,0.000220158,0.4144730124709974,1.4695386140180922e-06,0.006652763,5.506261123808818,3,1.46953966e-12
-28.760833,17.730278,14-08-2011,382,211.30642157707598,0,0,0,0,0,0,166,downstream,RESERVOIR,1.69508367e-05,0.025746167,1.69508366e-11,0.025746165,1.69508361816689e-05,0.000658383,0.3213482180094035,1.6950692517868753e-05,0.025420313558983658,6.253411155231943,3,1.69508366e-11
-26.970278,27.211111,15-08-2011,156,31.010449382056713,0,0,0,0,0,0,1325,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245,5.08125461340412e-05,0.001687718,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,3,5.08125451e-11
-26.73806,27.59194,15-08-2011,163,9.857310093259782,0,0,1,1.99782913436815e-06,5,0.001131551,1422,downstream,ISLAND,1.9978288e-06,0.010495495,1.99782877e-12,0.010495495,1.99782913436815e-06,0.000190351,0.2279094593388123,1.997827138710183e-06,0.010440799699554845,7.4254667296024985,3,1.99782877e-12
-27.044444,27.005,15-08-2011,156,41.933666105598654,0,0,0,0,0,0,1313,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245,5.08125461340412e-05,0.001687718,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,3,5.08125451e-11
-24.679167,30.8025,16-08-2011,40,15.074671168518448,0,0,0,0,1,0.000237743,1120,upstream,RESERVOIR,0.000237743,0.190312326,2.37742881e-10,0.190312318,0.000237743,0.001249225,0.08248663,0.000237715,0.17421572444495365,12.342784636904897,3,2.37742881e-10
-25.127778,27.628889,16-08-2011,58,19.69636163169441,0,0,0,0,1,0.001261172,957,downstream,RESERVOIR,0.001261172,0.359773606,1.26117206e-09,0.359773612,0.001261172,0.00350546,0.12244063323492824,0.001260377,0.3073182240072765,10.130762835767685,3,1.26117206e-09
-25.20639,27.558,16-08-2011,72,14.61042114646635,0,0,0,0,5,0.001872681,957,downstream,ISLAND,1.71821739e-06,0.005231775,1.71821737e-12,0.005231775,1.71821724917936e-06,0.00032842,0.7888416351501695,1.7182157730457932e-06,0.005218137,3.9912599994541806,3,1.71821737e-12
-24.69514,27.40906,16-08-2011,51,37.01740509853239,0,0,0,0,0,0,912,downstream,RESERVOIR,0.000114786,0.062188707,1.14786278e-10,0.062188704,0.000114786,0.001845774,0.3729724804882843,0.00011478,0.060331595,5.804523015634366,3,1.14786278e-10
-27.169444,29.233889,16-08-2011,169,28.32631172750503,0,0,0,0,0,0,1524,downstream,RESERVOIR,0.003271789,1.25019944,3.27178928e-09,1.250199378,0.003271789,0.002617014,0.026304898,0.003266449,0.8110188249122134,21.856802024591367,3,3.27178928e-09
-26.648056,27.089444,16-08-2011,153,2.2545084897524608,1,4.92621323523948e-05,2,0.000100075,4,0.000812748,1358,in_dam,RESERVOIR,4.9262133e-05,0.043321159,4.92621326e-11,0.043321157,4.92621323523948e-05,0.001137138,0.3298549295843475,4.926091901340046e-05,0.042409045,6.172249065033335,3,4.92621326e-11
-29.160278,26.573333,16-08-2011,311,13.76448291,0,0,0,0,4,0.001187564,1336,upstream,RESERVOIR,5.82753273e-07,0.003624692,5.82753247e-13,0.003624692,5.82753145206358e-07,0.000160773,0.5573812463827231,5.827529754058098e-07,0.003618138,4.748197288800593,3,5.82753247e-13
-33.38056,19.30167,16-08-2011,520,3.2909002396457265,1,3.92913302332273e-06,1,3.92913302332273e-06,2,0.001454178,443,in_dam,RESERVOIR,3.92913353e-06,0.012156098,3.92913349e-12,0.012156099,3.92913302332273e-06,0.000323223,0.33413202918748114,3.929125304299792e-06,0.012082807429036066,6.1326174987522615,3,3.92913349e-12
-33.31388889,19.07472222,16-08-2011,518,6.4989180651117735,0,0,1,0.001450249,2,0.001454178,101,upstream,RESERVOIR,0.001450249,0.198673472,1.45024925e-09,0.198673474,0.001450249,0.007299662,0.461713656,0.001449199,0.18121550730132563,5.216972797179858,3,1.45024925e-09
-27.495556,26.074722,16-08-2011,212,17.972405080871813,0,0,0,0,21,6.955661476907962e-05,1251,upstream,ISLAND,2.85922761e-06,0.008380772,2.85922761e-12,0.008380772,2.85922816384471e-06,0.000341165,0.511553,2.8592240762596547e-06,0.008345848,4.956323143650754,3,2.85922761e-12
-29.161667,23.696389,17-08-2011,305,21.980828626702007,0,0,0,0,1,0.000112045,986,downstream,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,3,1.12044832e-10
-22.769722,30.886944,17-08-2011,4,52.023605244863234,0,0,0,0,0,0,431,downstream,RESERVOIR,0.000158509,0.165149614,1.58509483e-10,0.165149622,0.000158509,0.000959793,0.073031456,0.000158497,0.15284950940117117,13.117466127723132,3,1.58509483e-10
-24.058889,31.237222,17-08-2011,31,8.923793849053695,0,0,1,0.000191137,2,0.000294978,283,downstream,RESERVOIR,0.000191137,0.07317999,1.91137176e-10,0.073179992,0.000191137,0.002611878,0.4485081337968202,0.000191119,0.070626196,5.2932178730500405,3,1.91137176e-10
-28.75,30.442778,17-08-2011,312,48.64308787903633,0,0,0,0,0,0,554,downstream,RESERVOIR,0.000202594,0.115789346,2.02594469e-10,0.11578935,0.000202594,0.001749681,0.18988917236672456,0.000202574,0.10956209209829941,8.134948936571114,3,2.02594469e-10
-29.161667,30.629722,17-08-2011,312,32.63701458,0,0,0,0,0,0,963,downstream,RESERVOIR,0.000202594,0.115789346,2.02594469e-10,0.11578935,0.000202594,0.001749681,0.18988917236672456,0.000202574,0.10956209209829941,8.134948936571114,3,2.02594469e-10
-27.802778,28.768333,17-08-2011,242,57.57338945914186,0,0,0,0,0,0,1560,downstream,RESERVOIR,2.9959474e-05,0.035913296,2.99594724e-11,0.035913296,2.99594742046349e-05,0.000834217,0.29189961609914183,2.9959025428550964e-05,0.035283449,6.561273935638371,3,2.99594724e-11
-29.033333,23.983333,17-08-2011,305,11.044676540970542,0,0,0,0,1,0.000112045,999,in_dam,RESERVOIR,0.000112045,0.171907246,1.12044832e-10,0.17190724,0.000112045,0.000651775,0.047644563,0.000112039,0.15863254166819724,16.24045751770529,3,1.12044832e-10
-33.980556,21.653333,06-04-2011,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,17-08-2011,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,27-09-2011,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,25-10-2011,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,29-11-2011,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,15-02-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,18-04-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,16-05-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,12-06-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,05-07-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,07-08-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,05-09-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,03-10-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,06-11-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,03-12-2012,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,29-01-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,28-02-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,10-03-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,19-03-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,15-05-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,12-06-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,18-07-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,14-08-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,11-09-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,08-10-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-34.092222,21.295278,17-08-2011,563,15.48926091405849,0,0,0,0,1,0.000102148,94,downstream,RESERVOIR,0.000102148,0.077761181,1.02148193e-10,0.077761183,0.000102148,0.001313614,0.2122828182515663,0.000102143,0.074885911,7.6939172256578425,3,1.02148193e-10
-33.980556,21.653333,05-12-2013,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,07-01-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,18-02-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,11-03-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,10-04-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,13-05-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,10-06-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,08-07-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,21-08-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,11-09-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,14-10-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,11-11-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,02-12-2014,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,15-01-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,17-02-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,10-03-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,14-04-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,19-05-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,18-08-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,15-09-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,20-10-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,17-11-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,09-12-2015,580,34.25920757613138,0,0,0,0,0,0,47,downstream,RESERVOIR,8.02565337e-05,0.062513091,8.02565306e-11,0.06251309,8.02565341158209e-05,0.001283836,0.25807642,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-24.183889,30.823889,18-08-2011,32,33.99347980436003,0,0,0,0,0,0,368,upstream,RESERVOIR,0.000103841,0.179098576,1.03841068e-10,0.179098569,0.000103841,0.000579798,0.040681298637272593,0.000103836,0.16475022188248495,17.575493483394947,3,1.03841068e-10
-23.281,30.54305556,18-08-2011,15,14.314040779205028,0,0,0,0,2,0.000896356,483,downstream,RESERVOIR,0.000439079,0.275340766,4.39078968e-10,0.275340763,0.000439079,0.001594675,0.072779901,0.000438983,0.2432134081133886,13.140116048271167,3,4.39078968e-10
-27.671111,27.236944,18-08-2011,210,5.665572169553021,0,0,2,0.000321674,2,0.000321674,1345,downstream,RESERVOIR,0.000222227,0.085176773,2.2222657e-10,0.085176772,0.000222227,0.002609004,0.38491379426797745,0.000222202,0.081742898,5.713775787287852,3,2.2222657e-10
-27.902778,24.615556,18-08-2011,237,22.068991270306217,0,0,0,0,1,0.003173028,1055,upstream,RESERVOIR,0.003173028,0.499237835,3.17302806e-09,0.499237848,0.003173028,0.006355744,0.1599811384646318,0.003168005,0.40495687778819967,8.862791663,3,3.17302806e-09
-28.376944,24.303056,18-08-2011,237,39.69006229,0,0,0,0,0,0,1018,downstream,RESERVOIR,0.003173028,0.499237835,3.17302806e-09,0.499237848,0.003173028,0.006355744,0.1599811384646318,0.003168005,0.40495687778819967,8.862791663,3,3.17302806e-09
-29.658056,25.973333,18-08-2011,337,2.711428021518102,1,7.47667617893372e-05,1,7.47667617893372e-05,2,0.000123883,1329,in_dam,RESERVOIR,7.47667655e-05,0.09177725,7.47667622e-11,0.091777251,7.47667617893372e-05,0.000814655,0.11154454672728319,7.476396689431227e-05,0.087806874,10.614040990222174,3,7.47667622e-11
-30.534167,24.961944,18-08-2011,371,25.079770353500983,0,0,0,0,0,0,1221,upstream,ISLAND,1.14159047e-06,0.004178325,1.14159051e-12,0.004178325,1.14159055089781e-06,0.000273217,0.8217046072226287,1.141589899283813e-06,0.00416962,3.9106330912290015,3,1.14159051e-12
