,Latitude,Longitude,year,month,aet_month,def_month,pdsi_month,pet_month,ppt_month,q_month,soil_month,srad_month,swe_month,tmax_month,tmin_month,vap_month,vpd_month,ws_month,evap_concentration_idx,water_deficit,dilution_potential,inverse_flow,runoff_flashiness,bio_uptake_potential,ppt_month_lag1,ppt_month_lag3,tmax_month_lag1,tmax_month_lag3,soil_month_lag1,soil_month_lag3,pet_month_lag1,pet_month_lag3,ppt_month_roll_mean_3m,tmax_month_roll_mean_3m,water_deficit_roll_mean_3m,flush_shock,month_sin,month_cos
1970,-30.398056,30.601944,2015,7,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,30.8,29.64,29.64,8.2,8.2,155.2,155.2,,,,,-0.4999999999999997,-0.8660254037844388
1971,-30.398056,30.601944,2015,8,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,,29.64,,8.2,,155.2,,30.8,29.64,124.39999999999999,0.9999999675324686,-0.8660254037844384,-0.5000000000000004
1972,-30.398056,30.601944,2015,9,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,30.8,29.64,29.64,8.2,8.2,155.2,155.2,30.8,29.64,124.39999999999999,0.9999999675324686,-1.0,-1.8369701987210297e-16
1973,-30.398056,30.601944,2015,10,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,30.8,29.64,29.64,8.2,8.2,155.2,155.2,30.8,29.64,124.39999999999999,0.9999999675324686,-0.8660254037844386,0.5000000000000001
1974,-30.398056,30.601944,2015,11,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,30.8,29.64,29.64,8.2,8.2,155.2,155.2,30.8,29.64,124.39999999999999,0.9999999675324686,-0.5000000000000004,0.8660254037844384
1975,-30.398056,30.601944,2015,12,30.2,125.0,-5.14,155.2,30.8,1.5,8.2,247.70137,0.0,29.64,21.05,2.3890002,0.95,4.19,5.038960875358413,124.39999999999999,3.459466289786131,0.6666662222225186,252.55999999999997,7341.8686068,30.8,30.8,29.64,29.64,8.2,8.2,155.2,155.2,30.8,29.64,124.39999999999999,0.9999999675324686,-2.4492935982947064e-16,1.0
1976,-30.336111,27.359444,2011,2,79.3,92.6,2.25,171.90001,82.9,4.1000000000000005,3.8,278.99847,0.0,27.3,12.259999,1.2260001,1.31,2.97,2.0735827252885075,89.00001,4.429625613473161,0.24390237953600494,315.02,7616.658231,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001
1977,-30.336111,27.359444,2011,3,79.3,92.6,2.25,171.90001,82.9,4.1000000000000005,3.8,278.99847,0.0,27.3,12.259999,1.2260001,1.31,2.97,2.0735827252885075,89.00001,4.429625613473161,0.24390237953600494,315.02,7616.658231,82.9,,27.3,,3.8,,171.90001,,,,,,1.0,6.123233995736766e-17
1978,-30.336111,27.359444,2011,4,79.3,92.6,2.25,171.90001,82.9,4.1000000000000005,3.8,278.99847,0.0,27.3,12.259999,1.2260001,1.31,2.97,2.0735827252885075,89.00001,4.429625613473161,0.24390237953600494,315.02,7616.658231,82.9,,27.3,,3.8,,171.90001,,82.9,27.3,89.00001,0.999999987937274,0.8660254037844387,-0.4999999999999998
1979,-30.336111,27.359444,2011,7,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,,82.9,,27.3,,3.8,,171.90001,,,,,-0.4999999999999997,-0.8660254037844388
1980,-30.336111,27.359444,2011,8,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,58.5,,31.13,,3.4,,182.7,,,,,,-0.8660254037844384,-0.5000000000000004
1981,-30.336111,27.359444,2011,9,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,58.5,,31.13,,3.4,,182.7,,58.5,31.13,124.19999999999999,0.9999999829059832,-1.0,-1.8369701987210297e-16
1982,-30.336111,27.359444,2011,10,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,58.5,58.5,31.13,31.13,3.4,3.4,182.7,182.7,58.5,31.13,124.19999999999999,0.9999999829059832,-0.8660254037844386,0.5000000000000001
1983,-30.336111,27.359444,2011,11,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,58.5,58.5,31.13,31.13,3.4,3.4,182.7,182.7,58.5,31.13,124.19999999999999,0.9999999829059832,-0.5000000000000004,0.8660254037844384
1984,-30.336111,27.359444,2011,12,56.0,126.700005,1.5699999,182.7,58.5,2.9000000000000004,3.4,294.70203,0.0,31.13,14.58,1.5070001,1.5999999,2.4299998,3.1230768696909936,124.19999999999999,4.085976312551584,0.34482746730087327,198.9,9174.0741939,58.5,58.5,31.13,31.13,3.4,3.4,182.7,182.7,58.5,31.13,124.19999999999999,0.9999999829059832,-2.4492935982947064e-16,1.0
1985,-30.336111,27.359444,2012,1,130.3,33.8,-0.76,164.1,137.1,6.9,1.5,261.89926,0.0,27.81,13.349999,1.294,1.35,2.56,1.1969365339391937,27.0,4.9279780604152466,0.14492751522789632,205.64999999999998,7283.4184206,58.5,58.5,31.13,31.13,3.4,3.4,182.7,182.7,84.7,30.02333333333333,91.8,1.6186540540890901,0.49999999999999994,0.8660254037844387
1986,-30.336111,27.359444,2012,2,130.3,33.8,-0.76,164.1,137.1,6.9,1.5,261.89926,0.0,27.81,13.349999,1.294,1.35,2.56,1.1969365339391937,27.0,4.9279780604152466,0.14492751522789632,205.64999999999998,7283.4184206,137.1,58.5,27.81,31.13,1.5,3.4,164.1,182.7,110.89999999999999,28.916666666666668,59.4,1.2362488617110112,0.8660254037844386,0.5000000000000001
1987,-30.336111,27.359444,2012,3,130.3,33.8,-0.7600000000000001,164.1,137.1,6.900000000000001,1.5,261.89926,0.0,27.81,13.349999000000002,1.294,1.3500000000000003,2.56,1.1969365339391937,27.0,4.9279780604152466,0.14492751522789632,205.64999999999998,7283.4184206,137.1,58.5,27.81,31.13,1.5,3.4,164.1,182.7,137.1,27.81,27.0,0.999999992706054,1.0,6.123233995736766e-17
1988,-30.336111,27.359444,2012,5,130.3,33.8,-0.76,164.1,137.1,6.9,1.5,261.89926,0.0,27.81,13.349999,1.294,1.35,2.56,1.1969365339391937,27.0,4.9279780604152466,0.14492751522789632,205.64999999999998,7283.4184206,,137.1,,27.81,,1.5,,164.1,,,,,0.49999999999999994,-0.8660254037844387
1989,-30.336111,27.359444,2012,6,130.3,33.8,-0.76,164.1,137.1,6.9,1.5,261.89926,0.0,27.81,13.349999,1.294,1.35,2.56,1.1969365339391937,27.0,4.9279780604152466,0.14492751522789632,205.64999999999998,7283.4184206,137.1,137.1,27.81,27.81,1.5,1.5,164.1,164.1,,,,,1.2246467991473532e-16,-1.0
1990,-30.336111,27.359444,2012,7,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,137.1,,27.81,,1.5,,164.1,,109.26666666666667,28.68333266666667,62.06666666666667,0.49054300954353564,-0.4999999999999997,-0.8660254037844388
1991,-30.336111,27.359444,2012,8,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,53.6,137.1,30.429998,27.81,1.5,1.5,185.8,164.1,81.43333333333334,29.55666533333333,97.13333333333334,0.6582071143077309,-0.8660254037844384,-0.5000000000000004
1992,-30.336111,27.359444,2012,9,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,53.6,137.1,30.429998,27.81,1.5,1.5,185.8,164.1,53.6,30.429998,132.20000000000002,0.9999999813432839,-1.0,-1.8369701987210297e-16
1993,-30.336111,27.359444,2012,10,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,53.6,53.6,30.429998,30.429998,1.5,1.5,185.8,185.8,53.6,30.429998,132.20000000000002,0.9999999813432839,-0.8660254037844386,0.5000000000000001
1994,-30.336111,27.359444,2012,11,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,53.6,53.6,30.429998,30.429998,1.5,1.5,185.8,185.8,53.6,30.429998,132.20000000000002,0.9999999813432839,-0.5000000000000004,0.8660254037844384
1995,-30.336111,27.359444,2012,12,50.9,134.90001,-1.23,185.8,53.6,2.7,1.5,288.80234,0.0,30.429998,14.54,1.4660001,1.55,2.98,3.4664178457757866,132.20000000000002,4.000033882750859,0.3703702331962099,80.4,8788.254628595321,53.6,53.6,30.429998,30.429998,1.5,1.5,185.8,185.8,53.6,30.429998,132.20000000000002,0.9999999813432839,-2.4492935982947064e-16,1.0
1996,-30.336111,27.359444,2013,1,91.94999999999999,70.15,-2.8749998999999997,162.1,96.7,4.85,1.0,263.94784500000003,0.0,26.985,11.1349995,1.122500085,1.3399999500000002,2.925,1.6763184935230766,65.39999999999999,4.581901559048737,0.20618552449783,96.7,7122.6325973250005,53.6,53.6,30.429998,30.429998,1.5,1.5,185.8,185.8,67.96666666666667,29.281665333333336,109.93333333333334,1.422756232132081,0.49999999999999994,0.8660254037844387
1997,-30.336111,27.359444,2013,2,132.6,28.9,-2.05,161.5,139.5,7.0,1.0,257.99655,0.0,27.72,13.349999,1.3060001,1.3299999,2.5,1.157706084890996,22.0,4.9452074887738,0.1428571224489825,139.5,7151.664366,96.7,53.6,26.985,30.429998,1.0,1.5,162.1,185.8,96.60000000000001,28.378332666666665,73.2,1.4440993639327186,0.8660254037844386,0.5000000000000001
1998,-30.336111,27.359444,2013,3,132.6,28.9,-2.05,161.5,139.5,7.0,1.0,257.99655,0.0,27.72,13.349999,1.3060001,1.3299999,2.5,1.157706084890996,22.0,4.9452074887738,0.1428571224489825,139.5,7151.664366,139.5,53.6,27.72,30.429998,1.0,1.5,161.5,185.8,125.23333333333333,27.474999999999998,36.46666666666666,1.113920672499968,1.0,6.123233995736766e-17
1999,-30.336111,27.359444,2013,4,132.6,28.9,-2.05,161.5,139.5,7.0,1.0,257.99655,0.0,27.72,13.349999,1.3060001,1.3299999,2.5,1.157706084890996,22.0,4.9452074887738,0.1428571224489825,139.5,7151.664366,139.5,96.7,27.72,26.985,1.0,1.0,161.5,162.1,139.5,27.72,22.0,0.9999999928315413,0.8660254037844387,-0.4999999999999998
2000,-30.336111,27.359444,2013,5,132.6,28.9,-2.05,161.5,139.5,7.0,1.0,257.99655,0.0,27.72,13.349999,1.3060001,1.3299999,2.5,1.157706084890996,22.0,4.9452074887738,0.1428571224489825,139.5,7151.664366,139.5,139.5,27.72,27.72,1.0,1.0,161.5,161.5,139.5,27.72,22.0,0.9999999928315413,0.49999999999999994,-0.8660254037844387
2001,-30.336111,27.359444,2013,7,39.3,135.7,-2.49,175.0,41.3,2.1,0.90000004,274.29715,0.0,31.07,15.46,1.5680001,1.5799999,2.44,4.237288032995448,133.7,3.744787086052232,0.47619024943321453,37.170001651999996,8522.4124505,,139.5,,27.72,,1.0,,161.5,,,,,-0.4999999999999997,-0.8660254037844388
2002,-30.336111,27.359444,2013,8,39.3,135.7,-2.49,175.0,41.3,2.1,0.90000004,274.29715,0.0,31.07,15.46,1.5680001,1.5799999,2.44,4.237288032995448,133.7,3.744787086052232,0.47619024943321453,37.170001651999996,8522.4124505,41.3,139.5,31.07,27.72,0.90000004,1.0,175.0,161.5,,,,,-0.8660254037844384,-0.5000000000000004
2003,-30.336111,27.359444,2013,9,39.3,135.7,-2.49,175.0,41.3,2.1,0.90000004,274.29715,0.0,31.07,15.46,1.5680001,1.5799999,2.44,4.237288032995448,133.7,3.744787086052232,0.47619024943321453,37.170001651999996,8522.4124505,41.3,,31.07,,0.90000004,,175.0,,41.3,31.07,133.7,0.9999999757869256,-1.0,-1.8369701987210297e-16
2004,-30.336111,27.359444,2013,10,39.3,135.7,-2.49,175.0,41.3,2.1,0.90000004,274.29715,0.0,31.07,15.46,1.5680001,1.5799999,2.44,4.237288032995448,133.7,3.744787086052232,0.47619024943321453,37.170001651999996,8522.4124505,41.3,41.3,31.07,31.07,0.90000004,0.90000004,175.0,175.0,41.3,31.07,133.7,0.9999999757869256,-0.8660254037844386,0.5000000000000001
2005,-30.336111,27.359444,2013,12,39.3,135.7,-2.49,175.0,41.3,2.1,0.90000004,274.29715,0.0,31.07,15.46,1.5680001,1.5799999,2.44,4.237288032995448,133.7,3.744787086052232,0.47619024943321453,37.170001651999996,8522.4124505,,41.3,,31.07,,0.90000004,,175.0,,,,,-2.4492935982947064e-16,1.0
2006,-30.336111,27.359444,2014,1,10.8,113.8,-2.8999999,124.6,11.3,0.6000000000000001,0.8,236.79967,0.0,24.71,6.31,0.74100006,1.3,2.54,11.02654769676569,113.3,2.509599262378372,1.6666638888935181,9.040000000000001,5851.3198457,41.3,41.3,31.07,31.07,0.90000004,0.90000004,175.0,175.0,,,,,0.49999999999999994,0.8660254037844387
2007,-30.336111,27.359444,2014,2,75.8,97.8,-1.37,173.6,79.7,4.0,0.7,278.09802,0.0,28.64,13.41,1.3360001,1.41,2.86,2.1781681031597477,93.89999999999999,4.390738575275903,0.24999993750001562,55.79,7964.727292800001,11.3,,24.71,,0.8,,124.6,,44.1,28.14,113.63333333333333,1.8072561948467984,0.8660254037844386,0.5000000000000001
2008,-30.336111,27.359444,2014,3,75.8,97.8,-1.37,173.6,79.7,4.0,0.7,278.09802,0.0,28.64,13.41,1.3360001,1.41,2.86,2.1781681031597477,93.89999999999999,4.390738575275903,0.24999993750001562,55.79,7964.727292800001,79.7,41.3,28.64,31.07,0.7,0.90000004,173.6,175.0,56.9,27.330000000000002,100.36666666666666,1.4007029630807917,1.0,6.123233995736766e-17
2009,-30.336111,27.359444,2014,4,75.8,97.8,-1.37,173.6,79.7,4.0,0.7,278.09802,0.0,28.64,13.41,1.3360001,1.41,2.86,2.1781681031597477,93.89999999999999,4.390738575275903,0.24999993750001562,55.79,7964.727292800001,79.7,11.3,28.64,24.71,0.7,0.8,173.6,124.6,79.7,28.64,93.89999999999999,0.9999999874529487,0.8660254037844387,-0.4999999999999998
2010,-30.336111,27.359444,2014,5,75.8,97.8,-1.37,173.6,79.7,4.0,0.7,278.09802,0.0,28.64,13.41,1.3360001,1.41,2.86,2.1781681031597477,93.89999999999999,4.390738575275903,0.24999993750001562,55.79,7964.727292800001,79.7,79.7,28.64,28.64,0.7,0.7,173.6,173.6,79.7,28.64,93.89999999999999,0.9999999874529487,0.49999999999999994,-0.8660254037844387
2011,-30.336111,27.359444,2014,6,75.8,97.8,-1.37,173.6,79.7,4.0,0.7,278.09802,0.0,28.64,13.41,1.3360001,1.41,2.86,2.1781681031597477,93.89999999999999,4.390738575275903,0.24999993750001562,55.79,7964.727292800001,79.7,79.7,28.64,28.64,0.7,0.7,173.6,173.6,79.7,28.64,93.89999999999999,0.9999999874529487,1.2246467991473532e-16,-1.0
2012,-30.336111,27.359444,2014,7,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,79.7,79.7,28.64,28.64,0.7,0.7,173.6,173.6,65.10000000000001,29.37,111.73333333333333,0.5514592849238205,-0.4999999999999997,-0.8660254037844388
2013,-30.336111,27.359444,2014,8,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,35.9,79.7,30.83,28.64,0.7,0.7,183.3,173.6,50.5,30.099999999999998,129.5666666666667,0.7108910750318599,-0.8660254037844384,-0.5000000000000004
2014,-30.336111,27.359444,2014,9,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,35.9,79.7,30.83,28.64,0.7,0.7,183.3,173.6,35.9,30.83,147.4,0.9999999721448476,-1.0,-1.8369701987210297e-16
2015,-30.336111,27.359444,2014,10,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,35.9,35.9,30.83,30.83,0.7,0.7,183.3,183.3,35.9,30.83,147.4,0.9999999721448476,-0.8660254037844386,0.5000000000000001
2016,-30.336111,27.359444,2014,11,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,35.9,35.9,30.83,30.83,0.7,0.7,183.3,183.3,35.9,30.83,147.4,0.9999999721448476,-0.5000000000000004,0.8660254037844384
2017,-30.336111,27.359444,2014,12,34.2,149.1,-1.99,183.3,35.9,1.8,0.7,283.6031,0.0,30.83,14.32,1.4490001,1.61,2.56,5.105849439948485,147.4,3.6082115510464816,0.5555552469137517,25.13,8743.483573,35.9,35.9,30.83,30.83,0.7,0.7,183.3,183.3,35.9,30.83,147.4,0.9999999721448476,-2.4492935982947064e-16,1.0
2018,-30.336111,27.359444,2015,1,21.6,36.600002,-1.64,58.2,22.700000000000003,1.1,0.6,135.00017,0.0,14.7,0.76,0.64100003,0.52,2.69,2.5638765390362757,35.5,3.1654750481410856,0.9090900826453794,13.620000000000001,1984.502499,35.9,35.9,30.83,30.83,0.7,0.7,183.3,183.3,31.5,25.453333333333333,110.10000000000002,0.7206348977576224,0.49999999999999994,0.8660254037844387
2019,-30.336111,27.359444,2015,2,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,22.700000000000003,35.9,14.7,30.83,0.6,0.7,58.2,183.3,24.0,25.703333333333333,123.66666666666667,0.5583333100694454,0.8660254037844386,0.5000000000000001
2020,-30.336111,27.359444,2015,3,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,35.9,31.58,30.83,0.6,0.7,201.5,183.3,16.5,25.953333333333333,137.23333333333332,0.8121211629017476,1.0,6.123233995736766e-17
2021,-30.336111,27.359444,2015,4,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,22.700000000000003,31.58,14.7,0.6,0.6,201.5,58.2,13.4,31.58,188.1,0.99999992537314,0.8660254037844387,-0.4999999999999998
2022,-30.336111,27.359444,2015,5,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,0.49999999999999994,-0.8660254037844387
2023,-30.336111,27.359444,2015,6,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,1.2246467991473532e-16,-1.0
2024,-30.336111,27.359444,2015,7,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-0.4999999999999997,-0.8660254037844388
2025,-30.336111,27.359444,2015,8,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-0.8660254037844384,-0.5000000000000004
2026,-30.336111,27.359444,2015,9,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-1.0,-1.8369701987210297e-16
2027,-30.336111,27.359444,2015,10,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-0.8660254037844386,0.5000000000000001
2028,-30.336111,27.359444,2015,11,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-0.5000000000000004,0.8660254037844384
2029,-30.336111,27.359444,2015,12,12.8,188.7,-3.61,201.5,13.4,0.7000000000000001,0.6,311.90063,0.0,31.58,14.67,1.4900001,1.68,3.27,15.037312310648336,188.1,2.667228206581955,1.4285693877580172,8.04,9849.821895399999,13.4,13.4,31.58,31.58,0.6,0.6,201.5,201.5,13.4,31.58,188.1,0.99999992537314,-2.4492935982947064e-16,1.0
2030,-30.27402,30.69602,2011,3,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,1.0838710396462015,10.400010000000009,4.8283137373023015,0.16129029656608118,4228.400248000001,6068.36843990274,,,,,,,,,,,,,1.0,6.123233995736766e-17
2031,-30.27402,30.69602,2011,4,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,1.0838710396462015,10.400010000000009,4.8283137373023015,0.16129029656608118,4228.400248000001,6068.36843990274,124.0,,26.349998,,34.100002,,134.40001,,,,,,0.8660254037844387,-0.4999999999999998
2032,-30.27402,30.69602,2011,5,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,1.0838710396462015,10.400010000000009,4.8283137373023015,0.16129029656608118,4228.400248000001,6068.36843990274,124.0,,26.349998,,34.100002,,134.40001,,124.0,26.349998,10.400010000000009,0.999999991935484,0.49999999999999994,-0.8660254037844387
2033,-30.27402,30.69602,2011,6,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,1.0838710396462015,10.400010000000009,4.8283137373023015,0.16129029656608118,4228.400248000001,6068.36843990274,124.0,124.0,26.349998,26.349998,34.100002,34.100002,134.40001,134.40001,124.0,26.349998,10.400010000000009,0.999999991935484,1.2246467991473532e-16,-1.0
2034,-30.27402,30.69602,2011,7,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,1.0838710396462015,10.400010000000009,4.8283137373023015,0.16129029656608118,4228.400248000001,6068.36843990274,124.0,124.0,26.349998,26.349998,34.100002,34.100002,134.40001,134.40001,124.0,26.349998,10.400010000000009,0.999999991935484,-0.4999999999999997,-0.8660254037844388
2035,-30.27402,30.69602,2011,8,68.6,79.4,1.81,148.0,59.7,3.0,22.300001,247.60168,0.0,29.38,21.119999,2.4420002,0.87,3.27,2.479061935024088,88.3,4.1059436980654525,0.33333322222225925,1331.3100597000002,7274.537358399999,124.0,124.0,26.349998,26.349998,34.100002,34.100002,134.40001,134.40001,102.56666666666666,27.359998666666666,36.36667333333334,0.5820604428138404,-0.8660254037844384,-0.5000000000000004
2036,-30.27402,30.69602,2011,9,68.6,79.4,1.8099999999999998,148.0,59.70000000000001,3.0,22.300000999999998,247.60168,0.0,29.38,21.119999,2.4420002,0.87,3.27,2.4790619350240877,88.29999999999998,4.1059436980654525,0.33333322222225925,1331.3100597,7274.537358399999,59.7,124.0,29.38,26.349998,22.300001,34.100002,148.0,134.40001,81.13333333333334,28.36999933333333,62.33333666666666,0.7358257920810297,-1.0,-1.8369701987210297e-16
2037,-30.27402,30.69602,2011,10,68.6,79.4,1.81,148.0,59.7,3.0,22.300001,247.60168,0.0,29.38,21.119999,2.4420002,0.87,3.27,2.479061935024088,88.3,4.1059436980654525,0.33333322222225925,1331.3100597000002,7274.537358399999,59.70000000000001,124.0,29.38,26.349998,22.300000999999998,34.100002,148.0,134.40001,59.70000000000001,29.38,88.3,0.9999999832495814,-0.8660254037844386,0.5000000000000001
2038,-30.27402,30.69602,2011,11,68.6,79.4,1.81,148.0,59.7,3.0,22.300001,247.60168,0.0,29.38,21.119999,2.4420002,0.87,3.27,2.479061935024088,88.3,4.1059436980654525,0.33333322222225925,1331.3100597000002,7274.537358399999,59.7,59.7,29.38,29.38,22.300001,22.300001,148.0,148.0,59.70000000000001,29.38,88.3,0.9999999832495814,-0.5000000000000004,0.8660254037844384
