sample_lat,sample_lon,Sample Date,distance_to_dam_km,dam_count_within_5km,dam_area_sum_within_5km,dam_count_within_10km,dam_area_sum_within_10km,dam_count_within_25km,dam_area_sum_within_25km,sample_elevation,position_relative_to_dam,TYPE,AREA,PERIMETER,AREA_KM2,Shape_Length,Shape_Area,area_perimeter_ratio,compactness,log1p_area,log1p_perimeter,shape_factor,season,evap_proxy
-31.5653,18.3306,10-08-2011,68.50788756983333,0,0.0,0,0.0,0,0.0,8.0,downstream,RESERVOIR,0.000134736547,0.208840534,1.34736541e-10,0.208840528774911,0.0001347365460572,0.0006451647429114409,0.038820909496174755,0.00013472746990402881,0.18966165952065123,17.991694953757733,3,1.34736541e-10
-31.860278,18.6875,11-08-2011,21.862173691647225,0,0.0,0,0.0,3,0.00013565480780479625,37.0,downstream,RESERVOIR,0.000134736547,0.208840534,1.34736541e-10,0.208840528774911,0.0001347365460572,0.0006451647429114409,0.038820909496174755,0.00013472746990402881,0.18966165952065123,17.991694953757733,3,1.34736541e-10
-30.830556,26.921389,11-08-2011,45.09959515228878,0,0.0,0,0.0,0,0.0,1336.0,downstream,RESERVOIR,7.21491233e-05,0.0478493609,7.214912e-11,0.0478493582178367,7.2149127462945e-05,0.0015078389794273624,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,3,7.214912e-11
-22.43772222,31.07805556,11-08-2011,72.91481121482686,0,0.0,0,0.0,0,0.0,254.0,downstream,RESERVOIR,0.000158509487,0.165149614,1.58509483e-10,0.165149621683967,0.0001585094881189,0.0009597932256924362,0.07303145634938088,0.00015849692681736092,0.15284950940117117,13.117466127723132,3,1.58509483e-10
-28.735556,29.820556,11-08-2011,32.25286335893023,0,0.0,0,0.0,0,0.0,959.0,downstream,RESERVOIR,0.00138798635,0.538870454,1.38798639e-09,0.538870462431679,0.0013879863726427,0.002575732888339748,0.06006566760469779,0.0013870240099519888,0.43104868135432967,14.464112059062513,3,1.38798639e-09
-31.000833,26.353056,11-08-2011,57.56965257133605,0,0.0,0,0.0,0,0.0,1378.0,downstream,RESERVOIR,7.21491233e-05,0.0478493609,7.214912e-11,0.0478493582178367,7.2149127462945e-05,0.0015078389794273624,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,3,7.214912e-11
-30.679722,26.7125,11-08-2011,19.576480723491485,0,0.0,0,0.0,1,7.2149127462945e-05,1300.0,downstream,RESERVOIR,7.21491233e-05,0.0478493609,7.214912e-11,0.0478493582178367,7.2149127462945e-05,0.0015078389794273624,0.3959940978853528,7.214652483983207e-05,0.046739833408403486,5.633270106772433,3,7.214912e-11
-30.160091,27.40124,11-08-2011,27.03863685778581,0,0.0,0,0.0,0,0.0,1420.0,downstream,RESERVOIR,9.40228783e-05,0.0708026141,9.40228798e-11,0.070802612216869,9.40228801156302e-05,0.0013279577853188434,0.2356920058145626,9.401846024168159e-05,0.06840847216133603,7.301843252828629,3,9.40228798e-11
-30.336111,27.359444,11-08-2011,17.979105234040386,0,0.0,0,0.0,1,9.40228801156302e-05,1389.0,downstream,RESERVOIR,9.40228783e-05,0.0708026141,9.40228798e-11,0.070802612216869,9.40228801156302e-05,0.0013279577853188434,0.2356920058145626,9.401846024168159e-05,0.06840847216133603,7.301843252828629,3,9.40228798e-11
-30.568333,29.422778,11-08-2011,36.93852844204676,0,0.0,0,0.0,0,0.0,1246.0,downstream,RESERVOIR,4.65288576e-06,0.0128844716,4.65288572e-12,0.0128844708020401,4.65288562367353e-06,0.0003611235335001635,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,3,4.65288572e-12
-30.570833,29.150556,11-08-2011,51.365738851399584,0,0.0,0,0.0,0,0.0,1358.0,downstream,RESERVOIR,4.65288576e-06,0.0128844716,4.65288572e-12,0.0128844708020401,4.65288562367353e-06,0.0003611235335001635,0.35220788101434924,4.652874799034794e-06,0.012802172170478715,5.973177179585673,3,4.65288572e-12
-31.104278,29.399722,11-08-2011,37.74880498590255,0,0.0,0,0.0,0,0.0,374.0,downstream,RESERVOIR,1.97847512e-05,0.0366014764,1.9784752e-11,0.0366014753952205,1.97847527888164e-05,0.0005405452259681147,0.1855851866572372,1.9784557073176395e-05,0.035947550074810555,8.228738818778933,3,1.9784752e-11
-34.250556,20.9925,11-08-2011,29.473752375345335,0,0.0,0,0.0,0,0.0,26.0,downstream,RESERVOIR,4.62335738e-05,0.107055902,4.62335725e-11,0.107055896138476,4.62335729212838e-05,0.0004318638635376902,0.050692783488479914,4.6232504182592215e-05,0.10170414580177703,15.744608378429763,3,4.62335725e-11
-27.573056,24.746389,12-08-2011,11.710253716947872,0,0.0,0,0.0,1,9.73152165681597e-05,1093.0,downstream,RESERVOIR,9.731522e-05,0.0759637728,9.73152184e-11,0.0759637729038977,9.73152165681597e-05,0.001281074028405524,0.21192274171963837,9.731048174964928e-05,0.07321679286787479,7.700450793539921,3,9.73152184e-11
-29.658056,25.973333,12-08-2011,2.711428021518102,1,7.47667617893372e-05,1,7.47667617893372e-05,2,0.000123883445231621,1329.0,in_dam,RESERVOIR,7.47667655e-05,0.0917772502,7.47667622e-11,0.0917772512202379,7.47667617893372e-05,0.0008146546207742126,0.11154454672728319,7.476396689431227e-05,0.08780687411642461,10.614040990222174,3,7.47667622e-11
-30.534167,24.961944,12-08-2011,25.079770353500983,0,0.0,0,0.0,0,0.0,1221.0,upstream,ISLAND,1.14159047e-06,0.00417832518,1.14159051e-12,0.0041783253481366,1.14159055089781e-06,0.00027321724746343784,0.8217046072226287,1.141589899283813e-06,0.004169620386462894,3.9106330912290015,3,1.14159051e-12
-28.460833,21.248889,12-08-2011,105.93048847693625,0,0.0,0,0.0,0,0.0,796.0,downstream,RESERVOIR,0.000350831804,0.118203923,3.50831808e-10,0.118203913684908,0.0003508318053539,0.0029680219073467563,0.3155332350362189,0.000350770278266095,0.11172374959078625,6.3107703577847145,3,3.50831808e-10
-30.86013889,29.07125,12-08-2011,65.14777666648487,0,0.0,0,0.0,0,0.0,825.0,downstream,RESERVOIR,1.97571135e-05,0.0290748887,1.97571126e-11,0.0290748866452974,1.9757113386406e-05,0.0006795250357036906,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,3,1.97571126e-11
-30.77586667,29.03221667,12-08-2011,73.73442696519363,0,0.0,0,0.0,0,0.0,897.0,downstream,RESERVOIR,1.97571135e-05,0.0290748887,1.97571126e-11,0.0290748866452974,1.9757113386406e-05,0.0006795250357036906,0.2936955023855841,1.9756918217211967e-05,0.028660230341173206,6.541182769447119,3,1.97571126e-11
-23.838611,31.640833,13-08-2011,29.0292110161103,0,0.0,0,0.0,0,0.0,211.0,upstream,ISLAND,1.46953971e-06,0.0066749407,1.46953966e-12,0.0066749414990086,1.46953969379049e-06,0.00022015768884095787,0.4144730124709974,1.4695386140180922e-06,0.006652762717012048,5.506261123808818,3,1.46953966e-12
-28.760833,17.730278,14-08-2011,211.30642157707598,0,0.0,0,0.0,0,0.0,166.0,downstream,RESERVOIR,1.69508367e-05,0.0257461667,1.69508366e-11,0.0257461649523792,1.69508361816689e-05,0.0006583829557669363,0.3213482180094035,1.6950692517868753e-05,0.025420313558983658,6.253411155231943,3,1.69508366e-11
-26.970278,27.211111,15-08-2011,31.010449382056713,0,0.0,0,0.0,0,0.0,1325.0,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245388569,5.08125461340412e-05,0.001687718204590241,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,3,5.08125451e-11
-26.73806,27.59194,15-08-2011,9.857310093259782,0,0.0,1,1.99782913436815e-06,5,0.0011315509975522904,1422.0,downstream,ISLAND,1.9978288e-06,0.0104954951,1.99782877e-12,0.0104954950373573,1.99782913436815e-06,0.00019035111036371272,0.2279094593388123,1.997827138710183e-06,0.010440799699554845,7.4254667296024985,3,1.99782877e-12
-27.044444,27.005,15-08-2011,41.933666105598654,0,0.0,0,0.0,0,0.0,1313.0,downstream,RESERVOIR,5.08125449e-05,0.030107243,5.08125451e-11,0.030107245388569,5.08125461340412e-05,0.001687718204590241,0.7044315139780191,5.081125522034845e-05,0.029662918557727402,4.223626865580755,3,5.08125451e-11
-24.679167,30.8025,16-08-2011,15.074671168518448,0,0.0,0,0.0,1,0.0002377428658477,1120.0,upstream,RESERVOIR,0.000237742875,0.190312326,2.37742881e-10,0.190312317589584,0.0002377428658477,0.0012492247945776827,0.08248663012491503,0.0002377146094909787,0.17421572444495365,12.342784636904897,3,2.37742881e-10
-25.127778,27.628889,16-08-2011,19.69636163169441,0,0.0,0,0.0,1,0.0012611719859115,957.0,downstream,RESERVOIR,0.001261172,0.359773606,1.26117206e-09,0.359773611837261,0.0012611719859115,0.003505459945957542,0.12244063323492824,0.0012603773765450233,0.3073182240072765,10.130762835767685,3,1.26117206e-09
-25.20639,27.558,16-08-2011,14.61042114646635,0,0.0,0,0.0,5,0.0018726812819796104,957.0,downstream,ISLAND,1.71821739e-06,0.00523177534,1.71821737e-12,0.0052317749836755,1.71821724917936e-06,0.00032841956204390007,0.7888416351501695,1.7182157730457932e-06,0.005218136796206546,3.9912599994541806,3,1.71821737e-12
-24.69514,27.40906,16-08-2011,37.01740509853239,0,0.0,0,0.0,0,0.0,912.0,downstream,RESERVOIR,0.000114786279,0.0621887073,1.14786278e-10,0.0621887044334712,0.0001147862699693,0.0018457736177837783,0.3729724804882843,0.00011477968252950688,0.06033159482560397,5.804523015634366,3,1.14786278e-10
-27.169444,29.233889,16-08-2011,28.32631172750503,0,0.0,0,0.0,0,0.0,1524.0,downstream,RESERVOIR,0.00327178929,1.25019944,3.27178928e-09,1.25019937839894,0.0032717892433003,0.002617013973793267,0.02630489829528827,0.003266448586705319,0.8110188249122134,21.856802024591367,3,3.27178928e-09
-26.648056,27.089444,16-08-2011,2.2545084897524608,1,4.92621323523948e-05,2,0.000100074678486436,4,0.000812748066683136,1358.0,in_dam,RESERVOIR,4.9262133e-05,0.0433211587,4.92621326e-11,0.0433211568893985,4.92621323523948e-05,0.0011371379687995598,0.3298549295843475,4.926091901340046e-05,0.04240904510281227,6.172249065033335,3,4.92621326e-11
-29.160278,26.573333,16-08-2011,13.7644829110288,0,0.0,0,0.0,4,0.0011875643751267611,1336.0,upstream,RESERVOIR,5.82753273e-07,0.00362469233,5.82753247e-13,0.0036246916619387,5.82753145206358e-07,0.0001607731634568591,0.5573812463827231,5.827529754058098e-07,0.0036181382982908732,4.748197288800593,3,5.82753247e-13
-33.38056,19.30167,16-08-2011,3.2909002396457265,1,3.92913302332273e-06,1,3.92913302332273e-06,2,0.0014541783142575228,443.0,in_dam,RESERVOIR,3.92913353e-06,0.0121560981,3.92913349e-12,0.0121560994403386,3.92913302332273e-06,0.0003232231722258816,0.33413202918748114,3.929125304299792e-06,0.012082807429036066,6.1326174987522615,3,3.92913349e-12
-33.31388889,19.07472222,16-08-2011,6.4989180651117735,0,0.0,1,0.0014502491812342,2,0.0014541783142575228,101.0,upstream,RESERVOIR,0.00145024923,0.198673472,1.45024925e-09,0.198673474345592,0.0014502491812342,0.007299661849695121,0.461713655858966,0.0014491985855180868,0.18121550730132563,5.216972797179858,3,1.45024925e-09
-27.495556,26.074722,16-08-2011,17.972405080871813,0,0.0,0,0.0,21,6.955661476907962e-05,1251.0,upstream,ISLAND,2.85922761e-06,0.00838077161,2.85922761e-12,0.0083807718961766,2.85922816384471e-06,0.00034116525290563696,0.511553000290836,2.8592240762596547e-06,0.00834584821664771,4.956323143650754,3,2.85922761e-12
-29.161667,23.696389,17-08-2011,21.980828626702007,0,0.0,0,0.0,1,0.0001120448290183,986.0,downstream,RESERVOIR,0.000112044829,0.171907246,1.12044832e-10,0.17190724047266,0.0001120448290183,0.0006517749264637155,0.04764456261715574,0.00011203855246527763,0.15863254166819724,16.24045751770529,3,1.12044832e-10
-22.769722,30.886944,17-08-2011,52.023605244863234,0,0.0,0,0.0,0,0.0,431.0,downstream,RESERVOIR,0.000158509487,0.165149614,1.58509483e-10,0.165149621683967,0.0001585094881189,0.0009597932256924362,0.07303145634938088,0.00015849692681736092,0.15284950940117117,13.117466127723132,3,1.58509483e-10
-24.058889,31.237222,17-08-2011,8.923793849053695,0,0.0,1,0.0001911371784595,2,0.0002949782534304,283.0,downstream,RESERVOIR,0.00019113718,0.0731799901,1.91137176e-10,0.073179991655192,0.0001911371784595,0.0026118775656259214,0.4485081337968202,0.0001911189140763033,0.07062619576451985,5.2932178730500405,3,1.91137176e-10
-28.75,30.442778,17-08-2011,48.64308787903633,0,0.0,0,0.0,0,0.0,554.0,downstream,RESERVOIR,0.00020259447,0.115789346,2.02594469e-10,0.115789350486301,0.0002025944636834,0.0017496813206981344,0.18988917236672456,0.00020257394419641861,0.10956209209829941,8.134948936571114,3,2.02594469e-10
-29.161667,30.629722,17-08-2011,32.6370145770795,0,0.0,0,0.0,0,0.0,963.0,downstream,RESERVOIR,0.00020259447,0.115789346,2.02594469e-10,0.115789350486301,0.0002025944636834,0.0017496813206981344,0.18988917236672456,0.00020257394419641861,0.10956209209829941,8.134948936571114,3,2.02594469e-10
-27.802778,28.768333,17-08-2011,57.57338945914186,0,0.0,0,0.0,0,0.0,1560.0,downstream,RESERVOIR,2.9959474e-05,0.035913296,2.99594724e-11,0.0359132958870645,2.99594742046349e-05,0.0008342167841685534,0.29189961609914183,2.9959025428550964e-05,0.03528344910628281,6.561273935638371,3,2.99594724e-11
-29.033333,23.983333,17-08-2011,11.044676540970542,0,0.0,0,0.0,1,0.0001120448290183,999.0,in_dam,RESERVOIR,0.000112044829,0.171907246,1.12044832e-10,0.17190724047266,0.0001120448290183,0.0006517749264637155,0.04764456261715574,0.00011203855246527763,0.15863254166819724,16.24045751770529,3,1.12044832e-10
-33.980556,21.653333,06-04-2011,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,17-08-2011,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,27-09-2011,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,25-10-2011,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,29-11-2011,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,15-02-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,18-04-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,16-05-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,12-06-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,05-07-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,07-08-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,05-09-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,03-10-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,06-11-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,03-12-2012,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,29-01-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,28-02-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,10-03-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,19-03-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,15-05-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,12-06-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,18-07-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,14-08-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,11-09-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,08-10-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-34.092222,21.295278,17-08-2011,15.48926091405849,0,0.0,0,0.0,1,0.0001021481949681,94.0,downstream,RESERVOIR,0.000102148188,0.0777611807,1.02148193e-10,0.0777611828298478,0.0001021481949681,0.0013136142127660368,0.2122828182515663,0.00010214297819648522,0.07488591068020894,7.6939172256578425,3,1.02148193e-10
-33.980556,21.653333,05-12-2013,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,07-01-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,18-02-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,11-03-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,10-04-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,13-05-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,10-06-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,08-07-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,21-08-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,3,8.02565306e-11
-33.980556,21.653333,11-09-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,14-10-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,11-11-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,4,8.02565306e-11
-33.980556,21.653333,02-12-2014,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,15-01-2015,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,17-02-2015,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,1,1.203847959e-10
-33.980556,21.653333,10-03-2015,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
-33.980556,21.653333,14-04-2015,34.25920757613138,0,0.0,0,0.0,0,0.0,47.0,downstream,RESERVOIR,8.02565337e-05,0.0625130907,8.02565306e-11,0.0625130904947733,8.02565341158209e-05,0.0012838356491309175,0.258076419626003,8.025331373249015e-05,0.060636942206207516,6.977996857201807,2,8.02565306e-11
