Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,temp_range,temp_mean,net_precipitation,runoff_ratio,drought_soil_interaction,drying_power,ppt_anomaly,pet_anomaly,aet_anomaly,def_anomaly,pdsi_anomaly,q_anomaly,soil_anomaly,tmax_anomaly,tmin_anomaly,vpd_anomaly,srad_anomaly
-27.602222,29.942778,2012-06-14,152.6,0.0,2.6599998,152.6,171.8,8.6,18.0,258.50052,0.0,28.8,14.46,1.682,1.13,2.06,14.339999,21.63,19.199993896484386,0.0500579158444945,47.879997,292.1056,80.8819512195122,-20.709991,72.76659,-93.47659,3.7420363,2.522195121951219,6.702073,-0.9587803,-1.7414141,-0.25574386,-21.672485
-27.935,26.126667,2012-06-14,111.5,75.9,-1.4699999,187.40001,117.30000000000001,5.9,1.1,282.6022,0.0,29.779999,14.79,1.406,1.54,3.1599998,14.989999,22.285,-70.10000915527343,0.05029795142411403,-1.617,435.2074,26.381951219512203,14.090012,31.66658,-17.576591,-0.3879634,-0.17780487804878042,-10.1979265,0.021219254,-1.4114141,0.1542561,2.4291992
-28.1175,26.719444,2012-06-14,129.40001,50.0,-1.29,179.40001,136.20000000000002,6.800000000000001,1.1,276.5972,0.0,29.26,15.5,1.4210001,1.5,2.82,13.76,22.380001,-43.20000915527342,0.04992621199550664,-1.419,414.8958,45.28195121951221,6.0900116,49.56659,-43.476593,-0.20796347,0.7221951219512199,-10.1979265,-0.4987793,-0.7014141,0.11425614,-3.5758057
-31.000833,26.353056,2012-06-14,72.3,95.0,0.84,167.3,76.0,3.8000000000000003,0.8,268.901,0.0,28.31,12.28,1.251,1.4,2.52,16.029999,20.295,-91.30000305175781,0.049999342113919557,0.672,376.4614,-14.918048780487808,-6.0099945,-7.5334167,1.523407,1.9220364,-2.2778048780487805,-10.497927,-1.4487801,-3.9214144,0.01425612,-11.272003
-30.679722,26.7125,2012-06-14,95.9,74.9,-0.65999997,170.8,100.9,5.0,1.0,265.9026,0.0,29.279999,13.469999,1.33,1.49,2.58,15.809999,21.375,-69.9000030517578,0.049553522759933,-0.65999997,396.19485,9.981951219512197,-2.5099945,16.066582,-18.576591,0.42203653,-1.0778048780487808,-10.297927,-0.47878075,-2.7314148,0.10425615,-14.270416
-30.160091,27.40124,2012-06-14,138.90001,24.300001,-0.77,163.2,146.1,7.300000000000001,1.5,261.0986,0.0,27.74,13.809999,1.2950001,1.37,2.47,13.93,20.775,-17.099996948242193,0.04996543487039788,-1.155,357.70508,55.181951219512186,-10.110001,59.06659,-69.17659,0.3120365,1.22219512195122,-9.797927,-2.0187798,-2.3914146,-0.015743852,-19.074402
-30.86013889,29.07125,2012-06-14,135.8,0.0,-1.1999999,135.8,144.20000000000002,7.2,4.6,235.19954,0.0,26.359999,15.589999,1.728,0.88,2.36,10.7699995,20.974998,8.399996948242205,0.04993030561507895,-5.5199995,206.97559,53.28195121951221,-37.509995,55.966583,-93.47659,-0.11796343,1.1221951219512194,-6.697927,-3.3987808,-0.6114149,-0.50574386,-44.973465
-28.7115,24.07288889,2012-06-15,85.6,119.200005,1.26,204.8,90.10000000000001,4.5,0.2,300.2005,0.0,32.719997,16.43,1.2620001,2.1599998,2.58,16.289997,24.574999,-114.7000030517578,0.04994395178743853,0.252,648.43304,-0.8180487804877998,31.490005,5.7665787,25.723412,2.3420365,-1.5778048780487808,-11.097927,2.9612179,0.2285862,0.774256,20.027496
-27.01011111,26.69808333,2012-06-15,132.5,43.100002,-1.63,175.6,139.5,7.0,1.1,276.8995,0.0,28.98,15.53,1.547,1.35,2.9099998,13.45,22.255,-36.100006103515625,0.05017885176450348,-1.793,373.81433,48.58195121951219,2.2900085,52.66658,-50.37659,-0.5479635,0.9221951219512192,-10.1979265,-0.77878,-0.6714144,-0.035743833,-3.2734985
-29.641944,30.6875,2012-06-15,133.90001,0.0,-1.18,133.90001,241.4,31.1,84.200005,239.49698,0.0,27.26,18.33,2.1060002,0.77,2.28,8.93,22.795,107.49999084472657,0.12883128073205993,-99.356,184.41267,150.4819512195122,-39.40999,54.06659,-93.47659,-0.09796345,25.02219512195122,72.90208,-2.4987793,2.1285858,-0.6157439,-40.676025
-26.648056,27.089444,2012-06-15,137.2,28.2,-1.53,165.40001,144.3,7.2,1.6,273.2965,0.0,28.46,14.83,1.567,1.23,2.48,13.629999,21.645,-21.100009155273426,0.049895704118474576,-2.448,336.15472,53.3819512195122,-7.9099884,57.366577,-65.276596,-0.44796348,1.1221951219512194,-9.6979265,-1.2987804,-1.3714142,-0.15574384,-6.8764954
-26.970278,27.211111,2012-06-15,137.7,28.5,-1.37,166.2,144.9,7.2,1.6,273.4027,0.0,28.49,15.059999,1.542,1.27,2.4299998,13.43,21.775,-21.299996948242182,0.049689098073857324,-2.1920002,347.22144,53.9819512195122,-7.1100006,57.866577,-64.97659,-0.2879635,1.1221951219512194,-9.6979265,-1.2687798,-1.1414146,-0.115743876,-6.770294
-26.880278,26.965,2012-06-15,135.6,32.8,-1.5699999,168.40001,142.70000000000002,7.1000000000000005,1.5,273.00238,0.0,28.869999,15.36,1.5690001,1.3,2.53,13.509999,22.115,-25.70000915527342,0.04975438153902215,-2.355,354.90308,51.78195121951221,-4.9099884,55.766586,-60.676594,-0.48796344,1.0221951219512198,-9.797927,-0.8887806,-0.84141445,-0.085743904,-7.170624
-26.98472222,26.63227778,2012-06-15,133.3,40.8,-1.68,174.1,140.20000000000002,7.0,1.2,275.29816,0.0,29.09,15.62,1.552,1.36,2.77,13.47,22.355,-33.90000610351561,0.04992831720173179,-2.016,374.4055,49.28195121951221,0.79000854,53.466583,-52.676594,-0.59796345,0.9221951219512192,-10.097927,-0.6687794,-0.5814142,-0.025743842,-4.8748474
-27.398611,26.614722,2012-06-15,127.4,55.2,-1.55,182.6,134.0,6.7,1.2,279.6038,0.0,29.529999,15.679999,1.5090001,1.4599999,3.06,13.849999,22.605,-48.600006103515625,0.04999962686845621,-1.86,408.2215,43.08195121951219,9.290009,47.56658,-38.276592,-0.46796346,0.6221951219512194,-10.097927,-0.22878075,-0.52141476,0.07425606,-0.56921387
-29.1825,23.575556,2012-06-15,66.6,142.2,1.1899999,208.8,70.2,3.5,0.1,302.79855,0.0,33.18,16.77,1.2110001,2.3,2.58,16.41,24.975,-138.60000305175782,0.04985683964615888,0.118999995,696.43665,-20.718048780487806,35.490005,-13.233421,48.723404,2.2720366,-2.577804878048781,-11.1979265,3.4212208,0.56858635,0.9142561,22.62555
-22.91028,29.61111,2012-06-18,76.4,91.0,-1.29,167.40001,80.4,4.0,0.90000004,262.10352,0.0,32.03,17.65,1.9250001,1.48,2.21,14.379999,24.84,-87.00000915527343,0.04975062499222646,-1.161,387.9132,-10.518048780487803,-5.9099884,-3.4334183,-2.476593,-0.20796347,-2.077804878048781,-10.397927,2.2712193,1.4485855,0.09425616,-18.069489
-29.7775,29.470833,2012-06-18,131.0,0.0,-1.61,131.0,267.7,97.60000000000001,42.9,243.90065,0.0,24.21,12.259999,1.511,0.71999997,2.2,11.95,18.234999,136.7,0.3645858625854966,-69.069,175.60846,176.78195121951217,-42.309998,51.16658,-93.47659,-0.5279635,91.52219512195123,31.602074,-5.5487804,-3.9414148,-0.6657439,-36.272354
-29.744167,29.905833,2012-06-18,134.7,0.0,-1.51,134.7,233.20000000000002,23.3,79.200005,237.7976,0.0,26.369999,14.79,1.7140001,0.84999996,2.1699998,11.579999,20.58,98.50000305175783,0.09991380825982735,-119.592,202.12796,142.28195121951222,-38.61,54.866577,-93.47659,-0.4279635,17.22219512195122,67.90208,-3.3887806,-1.4114141,-0.5357439,-42.375397
-26.861111,28.884722,2012-06-18,127.9,23.1,-1.1999999,151.0,134.5,6.7,2.3,266.49902,0.0,26.9,12.91,1.534,0.98999995,2.18,13.99,19.904999,-16.5,0.04981375603155367,-2.7599998,263.834,43.58195121951219,-22.309998,48.06658,-70.376595,-0.11796343,0.6221951219512194,-8.997927,-2.85878,-3.2914143,-0.3957439,-13.673981
-26.73806,27.59194,2012-06-18,139.7,21.7,-1.25,161.40001,147.0,7.300000000000001,1.8000001,269.30133,0.0,27.859999,14.559999,1.542,1.17,2.48,13.299999,21.21,-14.400009155273438,0.04965952612567262,-2.25,315.08255,56.08195121951219,-11.909988,59.866577,-71.776596,-0.1679635,1.22219512195122,-9.497927,-1.8987808,-1.6414146,-0.2157439,-10.871674
-26.45,28.085833,2012-06-18,134.40001,21.5,-1.22,155.90001,141.4,7.1000000000000005,2.1000001,267.60196,0.0,27.42,13.79,1.5560001,1.0699999,2.35,13.63,20.605,-14.500009155273432,0.050211808968819174,-2.5620003,286.33408,50.4819512195122,-17.409988,54.56659,-71.97659,-0.13796353,1.0221951219512198,-9.1979265,-2.3387794,-2.4114141,-0.31574392,-12.571045
-34.065833,20.404167,2012-06-19,11.400001,167.40001,-0.32999998,178.8,11.200000000000001,0.6000000000000001,5.3,305.20056,0.0,30.529999,17.39,1.7930001,1.4,2.31,13.139999,23.96,-167.60000305175782,0.05356664583519329,-1.749,427.2808,-79.7180487804878,5.4900055,-68.43342,73.923416,0.7520365,-5.477804878048781,-5.9979267,0.77121925,1.1885853,0.01425612,25.027557
-25.127778,27.628889,2012-06-19,116.4,60.2,-1.4599999,176.6,122.4,6.1000000000000005,2.9,271.70334,0.0,32.02,17.26,1.838,1.54,2.3999999,14.76,24.64,-54.20000610351562,0.04983619414874062,-4.2339997,418.42313,31.481951219512197,3.2900085,36.56658,-33.276592,-0.37796342,0.022195121951219754,-8.397926,2.261221,1.0585861,0.1542561,-8.469666
-25.20639,27.558,2012-06-19,118.5,58.5,-1.49,177.0,124.5,6.2,3.0,272.20172,0.0,31.91,17.21,1.8320001,1.53,2.46,14.700001,24.56,-52.5,0.04979879679681288,-4.4700003,416.46863,33.58195121951219,3.6900024,38.66658,-34.976593,-0.4079635,0.1221951219512194,-8.297927,2.1512203,1.008585,0.14425611,-7.971283
-24.69514,27.40906,2012-06-19,109.9,75.1,-1.56,185.0,115.5,5.800000000000001,3.5,274.70175,0.0,32.829998,18.289999,1.8610001,1.6999999,2.57,14.539999,25.559998,-69.5,0.05021601544575372,-5.46,466.99295,24.58195121951219,11.690002,30.066582,-18.376595,-0.47796345,-0.27780487804878007,-7.797927,3.0712185,2.088585,0.31425607,-5.4712524
-27.363611,31.783333,2012-06-19,117.9,26.6,5.96,144.5,111.60000000000001,5.6000000000000005,33.0,252.20142,0.0,30.849998,18.9,2.196,1.14,1.27,11.949999,24.875,-32.89999999999999,0.05017876183905162,196.68001,287.5096,20.6819512195122,-28.809998,38.06658,-66.876595,7.0420365,-0.47780487804878025,21.702072,1.091219,2.6985855,-0.24574387,-27.971588
-30.733889,29.828333,2012-06-19,127.4,0.0,-1.06,127.4,161.20000000000002,8.1,48.5,230.40372,0.0,25.68,16.35,1.8840001,0.71,2.46,9.33,21.015,33.79999847412111,0.05024782724672923,-51.409996,163.58664,70.28195121951221,-45.909996,47.56658,-93.47659,0.022036552,2.022195121951219,37.202072,-4.078779,0.14858627,-0.6757439,-49.769287
-27.169444,29.233889,2012-06-19,135.6,9.8,-0.94,145.40001,142.6,7.1000000000000005,1.9,260.1999,0.0,26.349998,12.58,1.539,0.90999997,2.1499999,13.769999,19.465,-2.800009155273443,0.049789272164991835,-1.786,236.78189,51.681951219512186,-27.909988,55.766586,-83.67659,0.1420365,1.0221951219512198,-9.397927,-3.408781,-3.6214142,-0.4757439,-19.973114
-27.00222,28.76528,2012-06-19,136.40001,14.0,-1.17,150.40001,143.5,7.2,2.2,263.00223,0.0,26.96,13.04,1.531,1.01,2.21,13.919999,20.0,-6.9000091552734375,0.05017386638420638,-2.574,265.63223,52.58195121951219,-22.909988,56.56659,-79.47659,-0.08796346,1.1221951219512194,-9.097927,-2.7987804,-3.1614141,-0.37574387,-17.170776
-29.160278,26.573333,2012-06-19,128.2,53.5,-1.04,181.7,134.9,6.7,1.1,277.5041,0.0,29.13,14.349999,1.2830001,1.56,2.87,14.78,21.74,-46.79999694824218,0.049666051400656774,-1.1439999,432.90637,43.9819512195122,8.389999,48.366577,-39.976593,0.042036533,0.6221951219512194,-10.1979265,-0.62878036,-1.8514147,0.17425609,-2.6689148
-29.028629,24.638389,2012-06-19,88.4,114.6,1.24,203.0,93.10000000000001,4.7,0.1,295.7968,0.0,32.01,15.82,1.2240001,2.07,2.73,16.189999,23.914999,-109.89999999999999,0.05048280899238461,0.124000005,612.2994,2.1819512195122,29.690002,8.566582,21.123405,2.3220365,-1.3778048780487806,-11.1979265,2.2512188,-0.3814144,0.6842561,15.62381
-29.161667,23.696389,2012-06-20,70.9,133.40001,1.1999999,204.3,74.60000000000001,3.7,0.1,301.70377,0.0,33.17,16.65,1.2190001,2.29,2.3999999,16.519999,24.91,-129.7000030517578,0.049597190386187845,0.12,690.9016,-16.3180487804878,30.990005,-8.933418,39.923416,2.2820363,-2.3778048780487806,-11.1979265,3.4112186,0.4485855,0.9042561,21.530762
-24.282222,28.090278,2012-06-20,105.8,62.9,-1.39,168.7,111.2,5.6000000000000005,3.1000001,264.7016,0.0,30.9,16.1,1.7630001,1.4,2.4199998,14.799999,23.5,-57.499996948242185,0.05035925935917843,-4.309,370.58224,20.281951219512194,-4.6100006,25.966583,-30.576591,-0.3079635,-0.47780487804878025,-8.1979265,1.1412201,-0.10141373,0.01425612,-15.471405
-25.681111,31.783333,2012-06-20,122.8,19.4,3.4499998,142.2,124.2,6.2,24.1,245.29773,0.0,31.13,18.01,2.227,1.0799999,1.42,13.119999,24.57,-17.999996948242185,0.049919082777111295,83.145,264.92154,33.281951219512194,-31.11,42.966583,-74.07659,4.5320363,0.1221951219512194,12.8020735,1.3712196,1.8085861,-0.30574393,-34.875275
-25.398889,31.610556,2012-06-20,122.4,18.4,3.33,140.8,124.60000000000001,6.2,22.0,242.69965,0.0,31.029999,18.41,2.1990001,1.13,1.29,12.619999,24.72,-16.200003051757804,0.04975883018595356,73.259995,274.2506,33.6819512195122,-32.509995,42.56658,-75.07659,4.4120364,0.1221951219512194,10.702073,1.2712193,2.2085857,-0.25574386,-37.47336
-30.398056,30.601944,2012-06-20,131.0,0.0,-1.24,131.0,162.70000000000002,8.1,53.4,233.09982,0.0,26.66,20.0,2.2610002,0.66999996,3.1899998,6.66,23.33,31.700000000000017,0.04978457415750363,-66.216,156.17686,71.78195121951221,-42.309998,51.16658,-93.47659,-0.15796351,2.022195121951219,42.102074,-3.0987797,3.798586,-0.7157439,-47.07318
-30.27402,30.69602,2012-06-20,130.7,0.0,-1.4599999,130.7,173.8,8.700000000000001,63.9,233.09982,0.0,26.59,19.869999,2.2540002,0.65999997,3.26,6.720001,23.23,43.100003051757824,0.05005724938291495,-93.294,153.84587,82.8819512195122,-42.61,50.866577,-93.47659,-0.37796342,2.6221951219512203,52.602074,-3.1687794,3.6685848,-0.7257439,-47.07318
-29.615556,27.065278,2012-06-20,146.6,23.2,-0.96,169.8,154.3,7.7,1.1,268.00232,0.0,28.09,13.75,1.264,1.43,2.61,14.34,20.92,-15.500003051757801,0.0499024633670553,-1.056,383.24332,63.3819512195122,-3.5099945,66.76659,-70.276596,0.12203652,1.6221951219512194,-10.1979265,-1.6687794,-2.451414,0.04425609,-12.170685
-28.883333,27.89,2012-06-20,152.8,0.0,-1.1999999,152.8,193.20000000000002,12.3,29.6,258.80283,0.0,26.17,13.44,1.363,1.11,2.37,12.7300005,19.805,40.399996948242205,0.06366426674810172,-35.519997,287.27115,102.28195121951221,-20.509995,72.96658,-93.47659,-0.11796343,6.22219512195122,18.302074,-3.5887794,-2.7614145,-0.27574384,-21.370178
-34.405833,19.600556,2012-06-20,11.3,150.40001,-0.48999998,161.7,8.9,0.4,10.5,316.704,0.0,25.81,15.71,1.7630001,0.79999995,3.27,10.099999,20.76,-152.79999694824218,0.044938770924615214,-5.145,253.36319,-82.0180487804878,-11.610001,-68.53342,56.923416,0.5920365,-5.67780487804878,-0.7979269,-3.94878,-0.49141407,-0.5857439,36.531006
-24.670833,28.560833,2012-06-21,123.6,44.100002,-0.79999995,167.7,130.0,6.5,3.0,269.89777,0.0,30.91,15.599999,1.774,1.36,2.26,15.31,23.255,-37.69999694824219,0.04999961538757394,-2.3999999,367.06097,39.08195121951219,-5.6100006,43.76658,-49.37659,0.28203654,0.4221951219512192,-8.297927,1.1512203,-0.6014147,-0.025743842,-10.275238
-24.99328,30.81444,2012-06-21,132.5,0.0,-0.89,132.5,185.9,9.3,112.8,253.80275,0.0,25.55,12.67,1.702,0.68,1.91,12.879999,19.11,53.400000000000006,0.05002662707570158,-100.392,172.58588,94.9819512195122,-40.809998,52.66658,-93.47659,0.19203651,3.22219512195122,101.502075,-4.2087803,-3.531414,-0.70574385,-26.370255
-24.768889,31.39,2012-06-21,122.0,22.5,2.02,144.5,128.20000000000002,6.4,5.2000003,246.49872,0.0,31.49,18.4,2.154,1.23,1.3,13.09,24.945,-16.299999999999983,0.049921607475760715,10.504001,303.19342,37.28195121951221,-28.809998,42.16658,-70.97659,3.1020365,0.3221951219512196,-6.0979266,1.7312202,2.1985855,-0.15574384,-33.674286
-27.802778,28.768333,2012-06-21,145.5,0.0,-1.05,145.5,176.60000000000002,8.8,23.800001,256.09854,0.0,26.18,12.429999,1.4660001,0.96,2.2,13.750001,19.305,31.100000000000023,0.04982984241312337,-24.99,245.8546,85.68195121951221,-27.809998,65.66658,-93.47659,0.032036543,2.72219512195122,12.502074,-3.5787792,-3.7714148,-0.42574388,-24.074463
-27.935,26.126667,2012-06-21,111.5,75.9,-1.4699999,187.40001,117.30000000000001,5.9,1.1,282.6022,0.0,29.779999,14.79,1.406,1.54,3.1599998,14.989999,22.285,-70.10000915527343,0.05029795142411403,-1.617,435.2074,26.381951219512203,14.090012,31.66658,-17.576591,-0.3879634,-0.17780487804878042,-10.1979265,0.021219254,-1.4114141,0.1542561,2.4291992
-28.1175,26.719444,2012-06-21,129.40001,50.0,-1.29,179.40001,136.20000000000002,6.800000000000001,1.1,276.5972,0.0,29.26,15.5,1.4210001,1.5,2.82,13.76,22.380001,-43.20000915527342,0.04992621199550664,-1.419,414.8958,45.28195121951221,6.0900116,49.56659,-43.476593,-0.20796347,0.7221951219512199,-10.1979265,-0.4987793,-0.7014141,0.11425614,-3.5758057
-30.679722,26.7125,2012-06-21,95.9,74.9,-0.65999997,170.8,100.9,5.0,1.0,265.9026,0.0,29.279999,13.469999,1.33,1.49,2.58,15.809999,21.375,-69.9000030517578,0.049553522759933,-0.65999997,396.19485,9.981951219512197,-2.5099945,16.066582,-18.576591,0.42203653,-1.0778048780487808,-10.297927,-0.47878075,-2.7314148,0.10425615,-14.270416
-30.160091,27.40124,2012-06-21,138.90001,24.300001,-0.77,163.2,146.1,7.300000000000001,1.5,261.0986,0.0,27.74,13.809999,1.2950001,1.37,2.47,13.93,20.775,-17.099996948242193,0.04996543487039788,-1.155,357.70508,55.181951219512186,-10.110001,59.06659,-69.17659,0.3120365,1.22219512195122,-9.797927,-2.0187798,-2.3914146,-0.015743852,-19.074402
-30.336111,27.359444,2012-06-21,130.3,33.8,-0.76,164.1,137.1,6.9,1.5,261.89926,0.0,27.81,13.349999,1.294,1.35,2.56,14.46,20.58,-27.00000610351563,0.05032786048241807,-1.14,353.564,46.181951219512186,-9.209991,50.466583,-59.676594,0.3220365,0.8221951219512196,-9.797927,-1.9487801,-2.8514147,-0.035743833,-18.273743
-33.501667,21.624167,2012-06-21,14.2,161.0,-0.13,175.2,15.0,0.7000000000000001,0.1,294.39975,0.0,28.5,13.059999,1.4790001,1.23,3.1599998,15.440001,20.779999,-160.1999969482422,0.046663555762949144,-0.012999999,362.1117,-75.91804878048781,1.8899994,-65.63342,67.52341,0.9520365,-5.377804878048781,-11.1979265,-1.2587795,-3.1414146,-0.15574384,14.226746
-34.329722,18.990278,2012-06-21,16.7,146.3,-1.68,163.0,7.2,0.4,23.4,323.80377,0.0,25.1,15.71,1.779,0.71999997,5.0499997,9.39,20.405,-155.8,0.055547840577697544,-39.311996,233.1387,-83.7180487804878,-10.309998,-63.13342,52.82341,-0.59796345,-5.67780487804878,12.102073,-4.658779,-0.49141407,-0.6657439,43.630768
-25.436111,31.982222,2012-06-22,113.700005,27.0,3.26,140.7,116.0,5.800000000000001,19.4,238.50024,0.0,32.309998,18.39,2.2580001,1.24,1.1999999,13.919998,25.349998,-24.699996948242188,0.04999956896923303,63.244,295.7403,25.08195121951219,-32.61,33.866585,-66.47659,4.3420362,-0.27780487804878007,8.102073,2.551218,2.1885853,-0.14574385,-41.67276
-25.14944444,31.94055556,2012-06-22,108.700005,31.5,2.86,140.2,113.5,5.7,10.3,244.70131,0.0,31.71,18.289999,2.25,1.16,1.12,13.42,25.0,-26.699996948242188,0.05021982185178985,29.458,283.85352,22.58195121951219,-33.11,28.866585,-61.976593,3.9420364,-0.3778048780487806,-0.9979267,1.9512196,2.088585,-0.22574389,-35.471695
-29.658056,25.973333,2012-06-22,97.1,82.0,-0.91999996,179.1,102.10000000000001,5.1000000000000005,0.90000004,281.8015,0.0,28.939999,14.219999,1.2190001,1.5999999,2.52,14.719999,21.579998,-77.00000610351562,0.04995053917199636,-0.828,450.8824,11.1819512195122,5.7900085,17.266579,-11.476593,0.16203654,-0.9778048780487802,-10.397927,-0.8187809,-1.9814148,0.21425605,1.6285095
-31.000833,26.353056,2012-06-22,72.3,95.0,0.84,167.3,76.0,3.8000000000000003,0.8,268.901,0.0,28.31,12.28,1.251,1.4,2.52,16.029999,20.295,-91.30000305175781,0.049999342113919557,0.672,376.4614,-14.918048780487808,-6.0099945,-7.5334167,1.523407,1.9220364,-2.2778048780487805,-10.497927,-1.4487801,-3.9214144,0.01425612,-11.272003
-29.803611,30.516111,2012-06-22,128.90001,0.0,-1.55,128.90001,240.3,33.1,83.8,236.0002,0.0,26.26,16.67,1.9720001,0.69,2.23,9.59,21.465,111.39999084472657,0.13774391284264317,-129.89,162.84013,149.3819512195122,-44.40999,49.06659,-93.47659,-0.46796346,27.02219512195122,72.502075,-3.4987793,0.46858597,-0.69574386,-44.172806
-27.363611,31.783333,2015-11-24,16.5,154.0,-3.6499999,170.5,16.8,0.8,7.6,275.8033,0.0,33.2,20.109999,2.305,1.4399999,2.08,13.090002,26.654999,-153.7,0.047616213320635675,-27.739998,397.15677,-34.79290240811153,-8.520279,-36.008747,27.488464,-2.1735992,-2.0163498098859316,0.28022766,2.259838,3.3121662,0.0013815165,-13.311737
-28.760833,17.730278,2012-06-24,4.1,235.1,2.29,239.2,4.4,0.2,0.0,315.60104,0.0,36.239998,21.74,1.3010001,3.03,2.9299998,14.499998,28.989998,-234.79999694824218,0.04544421722335832,0.0,956.2712,-86.5180487804878,65.89,-75.73342,141.62341,3.3720365,-5.877804878048781,-11.297927,6.4812183,5.5385857,1.6442561,35.42804
-24.679167,30.8025,2012-06-25,144.5,0.0,-0.88,144.5,184.60000000000002,9.200000000000001,64.8,256.59692,0.0,27.609999,14.559999,1.7540001,0.93,2.01,13.049999,21.085,40.10000000000002,0.04983721648311764,-57.024002,238.63515,93.68195121951221,-28.809998,64.66658,-93.47659,0.2020365,3.1221951219512203,53.502075,-2.1487808,-1.6414146,-0.45574385,-23.57608
-25.99136,27.84208,2012-06-25,140.40001,18.4,-1.42,158.8,147.70000000000002,7.4,2.1000001,267.79807,0.0,28.119999,14.75,1.628,1.13,2.36,13.369999,21.435,-11.100003051757795,0.05010121800123221,-2.982,302.61182,56.78195121951221,-14.5099945,60.56659,-75.07659,-0.33796346,1.3221951219512196,-9.1979265,-1.6387806,-1.4514141,-0.25574386,-12.374939
-25.362222,31.956667,2012-06-25,111.4,28.1,3.1699998,139.5,114.7,5.7,16.5,240.59995,0.0,31.75,18.1,2.2540002,1.15,1.18,13.65,24.925,-24.799999999999997,0.04969442289082048,52.304996,276.68994,23.781951219512194,-33.809998,31.566582,-65.376595,4.252036,-0.3778048780487806,5.202073,1.9912205,1.8985863,-0.23574388,-39.57306
-25.14944444,31.94055556,2012-06-25,108.700005,31.5,2.86,140.2,113.5,5.7,10.3,244.70131,0.0,31.71,18.289999,2.25,1.16,1.12,13.42,25.0,-26.699996948242188,0.05021982185178985,29.458,283.85352,22.58195121951219,-33.11,28.866585,-61.976593,3.9420364,-0.3778048780487806,-0.9979267,1.9512196,2.088585,-0.22574389,-35.471695
-27.01011111,26.69808333,2012-06-26,132.5,43.100002,-1.63,175.6,139.5,7.0,1.1,276.8995,0.0,28.98,15.53,1.547,1.35,2.9099998,13.45,22.255,-36.100006103515625,0.05017885176450348,-1.793,373.81433,48.58195121951219,2.2900085,52.66658,-50.37659,-0.5479635,0.9221951219512192,-10.1979265,-0.77878,-0.6714144,-0.035743833,-3.2734985
-24.183889,30.823889,2012-06-26,105.6,48.600002,1.37,154.2,111.0,5.6000000000000005,3.5,255.60016,0.0,32.62,18.609999,2.141,1.41,1.4499999,14.01,25.614998,-43.19999694824219,0.05044999594598247,4.795,360.3962,20.08195121951219,-19.11,25.766579,-44.87659,2.4520364,-0.47780487804878025,-7.797927,2.8612194,2.4085846,0.02425611,-24.572845
-29.758889,30.935278,2012-06-26,130.0,0.0,2.62,130.0,208.9,28.5,79.700005,238.0999,0.0,26.859999,19.49,2.2810001,0.63,2.75,7.369999,23.175,78.9,0.13642826027639887,208.814,150.00293,117.9819512195122,-43.309998,50.16658,-93.47659,3.7020364,22.42219512195122,68.40208,-2.8987808,3.2885857,-0.75574386,-42.073105
-29.380556,30.2775,2012-06-26,128.5,0.0,-0.75,128.5,219.8,29.400000000000002,77.4,241.49864,0.0,25.26,14.0,1.743,0.66999996,2.08,11.26,19.630001,91.30000000000001,0.13375735324225094,-58.050003,161.80408,128.8819512195122,-44.809998,48.66658,-93.47659,0.3320365,23.32219512195122,66.10207,-4.4987793,-2.201414,-0.7157439,-38.674362
-26.861111,28.884722,2012-06-26,127.9,23.1,-1.1999999,151.0,134.5,6.7,2.3,266.49902,0.0,26.9,12.91,1.534,0.98999995,2.18,13.99,19.904999,-16.5,0.04981375603155367,-2.7599998,263.834,43.58195121951219,-22.309998,48.06658,-70.376595,-0.11796343,0.6221951219512194,-8.997927,-2.85878,-3.2914143,-0.3957439,-13.673981
-26.880278,26.965,2012-06-26,135.6,32.8,-1.5699999,168.40001,142.70000000000002,7.1000000000000005,1.5,273.00238,0.0,28.869999,15.36,1.5690001,1.3,2.53,13.509999,22.115,-25.70000915527342,0.04975438153902215,-2.355,354.90308,51.78195121951221,-4.9099884,55.766586,-60.676594,-0.48796344,1.0221951219512198,-9.797927,-0.8887806,-0.84141445,-0.085743904,-7.170624
-26.45,28.085833,2012-06-26,134.40001,21.5,-1.22,155.90001,141.4,7.1000000000000005,2.1000001,267.60196,0.0,27.42,13.79,1.5560001,1.0699999,2.35,13.63,20.605,-14.500009155273432,0.050211808968819174,-2.5620003,286.33408,50.4819512195122,-17.409988,54.56659,-71.97659,-0.13796353,1.0221951219512198,-9.1979265,-2.3387794,-2.4114141,-0.31574392,-12.571045
-26.98472222,26.63227778,2012-06-26,133.3,40.8,-1.68,174.1,140.20000000000002,7.0,1.2,275.29816,0.0,29.09,15.62,1.552,1.36,2.77,13.47,22.355,-33.90000610351561,0.04992831720173179,-2.016,374.4055,49.28195121951221,0.79000854,53.466583,-52.676594,-0.59796345,0.9221951219512192,-10.097927,-0.6687794,-0.5814142,-0.025743842,-4.8748474
