Latitude,Longitude,Sample Date,aet,def,pdsi,pet,ppt,q,soil,srad,swe,tmax,tmin,vap,vpd,ws,temp_range,temp_mean,net_precipitation,runoff_ratio,drought_soil_interaction,drying_power
-25.447222,30.711667,19-05-2011,116.0,30.6,1.11,146.6,120.30000000000001,6.0,15.8,256.8974,0.0,27.359999,16.32,1.817,0.94,2.1299999,11.039999,21.84,-26.300006103515614,0.049874897133024655,17.538,241.48355
-22.548889,28.898056,20-05-2011,79.6,81.8,1.9699999,161.40001,83.80000000000001,4.2,0.1,248.50278,0.0,32.23,18.859999,1.94,1.5699999,1.87,13.370001,25.544998,-77.60000915527343,0.05011873366666268,0.197,390.14935
-22.43772222,31.07805556,20-05-2011,106.700005,65.3,0.62,172.0,112.30000000000001,5.6000000000000005,0.5,263.40283,0.0,33.94,20.96,2.1990001,1.7099999,1.8499999,12.98,27.449999,-59.69999999999999,0.04986598516486941,0.31,450.41882
-27.902778,24.615556,20-05-2011,67.200005,140.8,1.77,208.0,70.8,3.5,0.3,309.29657,0.0,32.02,15.94,1.3330001,1.9699999,2.95,16.080002,23.98,-137.2,0.049434330023587235,0.531,609.3142
-28.760833,17.730278,22-05-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53,15.34,27.31,-256.2,0.0768639508070715,0.0,985.66876
-25.49037,30.6986,23-05-2011,118.4,26.300001,1.16,144.7,122.5,6.1000000000000005,17.2,257.6009,0.0,26.84,15.66,1.7770001,0.89,2.1399999,11.18,21.25,-22.199996948242188,0.049795511873372465,19.952,229.26479
-28.75,30.442778,23-05-2011,93.5,67.6,0.93,161.1,98.10000000000001,4.9,3.4,255.99628,0.0,30.07,17.529999,1.812,1.3299999,2.4199998,12.540001,23.8,-63.00000610351562,0.04994852244115758,3.1620002,340.47504
-26.73806,27.59194,23-05-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6,12.959999,21.65,-71.80000610351561,0.0498437191721789,4.305,358.80344
-26.45,28.085833,23-05-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49,12.94,21.32,-72.5,0.049999444450617214,-8.505,335.29395
-27.356667,27.286389,23-05-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999,13.91,22.275,-87.60000915527343,0.049577536101939844,4.5299997,426.74387
-22.935,28.004167,24-05-2011,77.700005,86.3,2.36,164.0,81.80000000000001,4.1000000000000005,0.3,244.29756,0.0,32.6,19.21,1.891,1.6999999,1.93,13.389999,25.904999,-82.19999999999999,0.050121636654808614,0.708,415.30585
-33.980556,21.653333,24-05-2011,15.8,148.7,2.06,164.5,15.8,0.8,4.6,308.0002,0.0,26.83,14.37,1.5040001,1.09,2.44,12.46,20.6,-148.7,0.05062970698057085,9.476,335.72025
-25.127778,27.628889,24-05-2011,107.1,62.2,1.31,169.3,112.2,5.6000000000000005,6.1,259.30038,0.0,31.17,17.97,1.789,1.52,2.32,13.200001,24.57,-57.10000305175781,0.049910428605805655,7.9909997,394.13657
-25.20639,27.558,24-05-2011,108.0,62.0,1.43,170.0,112.9,5.6000000000000005,6.5,260.20148,0.0,31.109999,17.91,1.7850001,1.52,2.3799999,13.199999,24.509998,-57.099999999999994,0.049600977847849004,9.295,395.50623
-24.69514,27.40906,24-05-2011,115.6,57.3,1.74,172.90001,121.0,6.0,7.0,259.79837,0.0,31.609999,18.789999,1.8190001,1.61,2.35,12.82,25.199999,-51.90000915527344,0.049586367054817726,12.18,418.2754
-27.363611,31.783333,24-05-2011,72.3,82.1,-1.42,154.40001,75.0,3.8000000000000003,10.6,263.30008,0.0,30.019999,18.93,2.072,1.16,1.86,11.089998,24.474998,-79.40000915527344,0.0506659911201184,-15.052,305.42807
-27.169444,29.233889,24-05-2011,86.0,71.3,-2.02,157.3,90.0,4.5,4.0,272.69855,0.0,26.93,13.59,1.4410001,1.12,2.3799999,13.34,20.26,-67.30000305175781,0.049999444450617214,-8.08,305.42236
-27.802778,28.768333,24-05-2011,102.8,56.3,1.4499999,159.1,107.80000000000001,5.4,3.3,274.99878,0.0,26.91,13.11,1.386,1.15,2.4199998,13.8,20.01,-51.300006103515614,0.050092299700373835,4.785,316.2486
-28.141944,26.417778,24-05-2011,79.5,113.4,1.73,192.90001,83.30000000000001,4.2,2.5,296.4991,0.0,29.789999,14.54,1.3440001,1.5899999,3.1899998,15.249999,22.164999,-109.60000915527343,0.05041956279036265,4.325,471.43356
-28.116667,26.725278,24-05-2011,80.1,108.6,1.9,188.7,84.0,4.2,2.5,294.69687,0.0,29.539999,15.009999,1.363,1.5699999,2.99,14.53,22.275,-104.69999694824219,0.04999940476899085,4.75,462.67407
-27.398611,26.614722,24-05-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,14.329999,22.775,-107.00000915527343,0.0494693819860779,3.35,461.27176
-27.671111,27.236944,24-05-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74,14.43,22.265,-88.70000915527343,0.049893313234466725,4.374,440.767
-28.69485,28.23487,24-05-2011,98.6,62.100002,1.8399999,160.7,103.4,5.2,3.1000001,283.29855,0.0,25.769999,12.639999,1.291,1.11,2.49,13.129999,19.204998,-57.29999694824218,0.050289649036276245,5.704,314.4614
-34.092222,21.295278,24-05-2011,16.9,156.2,2.04,173.1,16.6,0.8,5.4,307.29672,0.0,27.42,14.95,1.516,1.17,2.98,12.47,21.185,-156.50000610351563,0.04818986808023613,11.016,359.53714
-27.495556,26.074722,24-05-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34,15.039999,22.419998,-114.29999694824218,0.050061951665185664,5.4599996,463.9399
-34.065833,20.404167,25-05-2011,13.2,166.1,0.91999996,179.3,12.700000000000001,0.6000000000000001,6.2000003,313.99976,0.0,29.189999,15.91,1.4430001,1.5,2.1699998,13.279999,22.55,-166.60000305175782,0.047240374773639876,5.704,470.99963
-23.23572222,27.717,25-05-2011,77.9,84.1,2.1599998,162.0,82.0,4.1000000000000005,0.5,243.60196,0.0,31.82,18.71,1.8920001,1.56,2.01,13.110001,25.265,-80.0,0.0499993902513384,1.0799999,380.01904
-28.75,30.442778,25-05-2011,93.5,67.6,0.93,161.1,98.10000000000001,4.9,3.4,255.99628,0.0,30.07,17.529999,1.812,1.3299999,2.4199998,12.540001,23.8,-63.00000610351562,0.04994852244115758,3.1620002,340.47504
-29.161667,30.629722,25-05-2011,109.8,27.800001,2.23,137.6,114.30000000000001,5.7,8.3,248.80315,0.0,25.699999,14.74,1.7140001,0.78999996,2.6699998,10.959999,20.22,-23.300006103515614,0.04986833011084767,18.509,196.55447
-26.648056,27.089444,25-05-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61,13.379999,21.91,-77.00000915527343,0.05005271509355597,3.468,371.33075
-27.273889,28.49,25-05-2011,100.1,64.200005,1.17,164.3,104.7,5.2,4.4,278.0025,0.0,27.599998,14.009999,1.416,1.24,2.46,13.589999,20.804998,-59.60000305175781,0.04966523719926266,5.148,344.7231
-27.4275,28.525833,25-05-2011,102.8,60.8,1.37,163.6,107.7,5.4,3.8,277.797,0.0,27.46,13.75,1.4080001,1.22,2.48,13.709999,20.605,-55.90000610351562,0.0501388102246033,5.206,338.91235
-27.3,28.586944,25-05-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46,13.7,20.779999,-59.600009155273426,0.050095856494638775,4.872,342.3609
-27.398611,26.614722,25-05-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,14.329999,22.775,-107.00000915527343,0.0494693819860779,3.35,461.27176
-27.044444,27.005,25-05-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74,13.68,22.41,-85.19999694824219,0.05026684206586026,4.719,413.10956
-30.679722,26.7125,25-05-2011,64.9,116.0,1.16,180.90001,68.10000000000001,3.4000000000000004,2.1000001,286.69748,0.0,28.599998,12.28,1.284,1.4,3.1999998,16.32,20.439999,-112.80000915527343,0.049925845435456154,2.436,401.37646
-34.250556,20.9925,25-05-2011,18.9,160.5,2.2,179.40001,17.6,0.9,10.1,306.70386,0.0,27.33,15.65,1.605,1.11,4.08,11.68,21.49,-161.80000915527344,0.05113345832623146,22.220001,340.44128
-33.818056,19.694722,25-05-2011,12.900001,188.90001,-2.37,201.8,12.3,0.6000000000000001,6.2000003,328.1963,0.0,28.73,14.099999,1.292,1.5,3.6,14.63,21.414999,-189.5000030517578,0.048776522233964725,-14.694,492.29443
-34.075556,20.145556,25-05-2011,13.8,169.40001,-1.56,183.2,13.3,0.7000000000000001,6.2000003,317.3987,0.0,28.57,14.969999,1.3720001,1.4399999,2.56,13.6,21.77,-169.89999694824218,0.05262762198330953,-9.672,457.05414
-30.398056,30.601944,26-05-2011,127.0,7.7000003,3.33,134.7,125.4,6.300000000000001,49.0,230.29863,0.0,26.41,19.43,2.141,0.71999997,4.0699997,6.9799995,22.92,-9.299996948242182,0.050238833821101905,163.17,165.815
-30.27402,30.69602,26-05-2011,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,6.9799995,22.859999,-10.400009155273438,0.049999596777445345,106.733,163.51202
-27.00222,28.76528,26-05-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999,13.5199995,20.869999,-66.20000610351562,0.050313938009035546,3.5,334.0327
-27.02314,28.59389,26-05-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,13.599999,21.0,-65.50000610351562,0.05020440364340529,2.784,342.99756
-27.671111,27.236944,26-05-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74,14.43,22.265,-88.70000915527343,0.049893313234466725,4.374,440.767
-27.356667,27.286389,26-05-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999,13.91,22.275,-87.60000915527343,0.049577536101939844,4.5299997,426.74387
-33.897778,20.012778,26-05-2011,11.3,184.8,-1.8399999,196.1,11.0,0.5,4.9,321.6039,0.0,29.26,14.559999,1.325,1.55,3.11,14.700001,21.91,-185.10000610351562,0.04545041359876375,-9.016,498.48605
-27.902778,24.615556,27-05-2011,67.200005,140.8,1.77,208.0,70.8,3.5,0.3,309.29657,0.0,32.02,15.94,1.3330001,1.9699999,2.95,16.080002,23.98,-137.2,0.049434330023587235,0.531,609.3142
-22.91028,29.61111,28-05-2011,107.0,44.9,1.99,151.90001,112.60000000000001,5.6000000000000005,1.2,247.79927,0.0,30.48,18.59,1.9150001,1.35,1.66,11.889999,24.535,-39.30000915527343,0.04973312848020888,2.388,334.52902
-25.99136,27.84208,30-05-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46,12.419999,21.83,-62.600006103515625,0.04974568786103695,4.753,328.47202
-26.861111,28.884722,30-05-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36,13.420001,20.72,-72.0,0.05056122964910506,-9.828,327.48367
-26.970278,27.211111,30-05-2011,91.8,82.1,1.3199999,173.90001,96.2,4.800000000000001,3.5,283.49615,0.0,28.859999,15.42,1.473,1.4,2.54,13.439999,22.14,-77.70000915527343,0.04989553123148408,4.62,396.89462
-26.45,28.085833,30-05-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49,12.94,21.32,-72.5,0.049999444450617214,-8.505,335.29395
-27.01011111,26.69808333,31-05-2011,86.6,96.9,1.18,183.5,90.9,4.5,2.2,287.20337,0.0,29.289999,15.61,1.4740001,1.4599999,3.04,13.679999,22.449999,-92.6,0.049504405892124397,2.596,419.3169
-29.380556,30.2775,31-05-2011,112.8,22.1,2.3799999,134.90001,117.4,5.9,9.0,246.70055,0.0,25.3,13.86,1.6400001,0.77,2.51,11.44,19.58,-17.500009155273432,0.0502551085595523,21.419998,189.95941
-27.802778,28.768333,31-05-2011,102.8,56.3,1.4499999,159.1,107.80000000000001,5.4,3.3,274.99878,0.0,26.91,13.11,1.386,1.15,2.4199998,13.8,20.01,-51.300006103515614,0.050092299700373835,4.785,316.2486
-26.98472222,26.63227778,31-05-2011,87.4,94.0,1.4,181.40001,91.80000000000001,4.6000000000000005,2.5,285.10077,0.0,29.349998,15.679999,1.4790001,1.4699999,2.8999999,13.669999,22.515,-89.60000915527343,0.050108386618882145,3.5,419.0981
-27.398611,26.614722,31-05-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,14.329999,22.775,-107.00000915527343,0.0494693819860779,3.35,461.27176
-29.160278,26.573333,31-05-2011,80.4,109.700005,1.65,190.1,84.30000000000001,4.2,2.4,297.7006,0.0,28.949999,13.07,1.2370001,1.52,3.1999998,15.879999,21.009998,-105.80000610351561,0.04982147305488665,3.96,452.50488
-25.45963889,28.26430556,31-05-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37,13.219999,23.239998,-59.8,0.04966523719926266,4.7939997,355.3823
-25.81048333,27.90955222,01-06-2011,96.1,68.0,1.3299999,164.1,100.5,5.0,5.1,262.8021,0.0,28.97,16.56,1.626,1.3299999,2.45,12.41,22.765,-63.600006103515625,0.04975074874876867,6.7829995,349.52676
-28.404444,30.013056,01-06-2011,95.0,65.6,-2.3,160.6,99.7,5.0,3.4,262.20132,0.0,29.06,15.54,1.6120001,1.29,2.3799999,13.5199995,22.3,-60.90000610351562,0.0501499483455532,-7.82,338.2397
-27.00222,28.76528,01-06-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999,13.5199995,20.869999,-66.20000610351562,0.050313938009035546,3.5,334.0327
-27.02314,28.59389,01-06-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,13.599999,21.0,-65.50000610351562,0.05020440364340529,2.784,342.99756
-26.648056,27.089444,01-06-2011,89.6,81.3,1.02,170.90001,93.9,4.7,3.4,279.19608,0.0,28.599998,15.219999,1.5000001,1.3299999,2.61,13.379999,21.91,-77.00000915527343,0.05005271509355597,3.468,371.33075
-27.3,28.586944,01-06-2011,99.1,64.3,1.16,163.40001,103.80000000000001,5.2,4.2000003,276.0975,0.0,27.63,13.929999,1.4200001,1.24,2.46,13.7,20.779999,-59.600009155273426,0.050095856494638775,4.872,342.3609
-27.044444,27.005,01-06-2011,89.200005,89.5,1.43,178.7,93.5,4.7,3.3,284.90317,0.0,29.25,15.57,1.478,1.4499999,2.74,13.68,22.41,-85.19999694824219,0.05026684206586026,4.719,413.10956
-28.058889,30.373611,01-06-2011,95.0,63.0,-2.27,158.0,99.60000000000001,5.0,4.2000003,267.197,0.0,28.029999,14.679999,1.593,1.15,2.46,13.349999,21.355,-58.39999999999999,0.05020029919378319,-9.534,307.27652
-27.937778,31.209444,02-06-2011,78.3,76.0,-3.46,154.3,82.30000000000001,4.1000000000000005,2.9,266.5014,0.0,28.3,17.25,1.8410001,1.0799999,2.26,11.049999,22.775,-72.0000030517578,0.04981713466422036,-10.034,287.8215
-27.5275,30.858056,02-06-2011,102.700005,47.600002,-2.1,150.3,107.2,5.4,7.2000003,268.99924,0.0,27.09,15.63,1.705,0.98999995,2.12,11.46,21.36,-43.10000305175781,0.05037266443410043,-15.12,266.30923
-30.568333,29.422778,04-06-2011,101.5,36.2,4.22,137.7,105.30000000000001,5.300000000000001,8.5,245.69667,0.0,24.699999,12.12,1.4660001,0.81,3.02,12.579999,18.41,-32.399996948242176,0.05033190567990807,35.87,199.0143
-28.760833,17.730278,05-06-2011,1.2,256.30002,1.42,257.5,1.3,0.1,0.0,325.30322,0.0,34.98,19.64,0.9480001,3.03,3.53,15.34,27.31,-256.2,0.0768639508070715,0.0,985.66876
-29.7775,29.470833,06-06-2011,138.3,0.0,3.1999998,138.3,148.1,7.4,8.900001,255.10306,0.0,24.17,11.82,1.4020001,0.81,2.47,12.35,17.994999,9.799996948242182,0.04996590164819954,28.48,206.63348
-29.987778,29.851667,06-06-2011,122.4,13.6,3.49,136.0,127.0,6.4,10.8,243.60196,0.0,25.42,13.759999,1.595,0.83,2.57,11.660001,19.59,-9.0,0.050393303989732366,37.692,202.18962
-29.744167,29.905833,06-06-2011,121.1,20.5,2.76,141.6,126.30000000000001,6.300000000000001,8.7,245.99704,0.0,26.31,14.46,1.608,0.94,2.48,11.849999,20.385,-15.300006103515614,0.04988084021504184,24.012,231.23721
-26.73806,27.59194,06-06-2011,92.0,76.1,1.05,168.1,96.30000000000001,4.800000000000001,4.1,276.00266,0.0,28.13,15.17,1.475,1.3,2.6,12.959999,21.65,-71.80000610351561,0.0498437191721789,4.305,358.80344
-31.104278,29.399722,06-06-2011,115.700005,18.4,4.25,134.1,101.80000000000001,5.1000000000000005,21.6,228.89954,0.0,25.75,16.289999,1.7860001,0.81,3.26,9.460001,21.02,-32.300006103515614,0.05009773970786141,91.8,185.40863
-31.396,29.2651,06-06-2011,119.5,15.0,3.8799999,134.5,98.7,4.9,23.9,226.70207,0.0,25.96,17.63,1.9070001,0.78999996,3.6299999,8.33,21.794998,-35.8,0.04964488708321091,92.731995,179.09464
-31.554722,29.245556,06-06-2011,115.3,8.400001,3.6299999,123.700005,106.2,5.300000000000001,36.100002,223.00275,0.0,24.68,16.57,1.8870001,0.62,3.81,8.110001,20.625,-17.500004577636716,0.049905368122710715,131.043,138.2617
-25.57877778,29.12747222,06-06-2011,97.8,63.8,1.4,161.6,102.30000000000001,5.1000000000000005,4.8,260.80225,0.0,29.429998,15.799999,1.639,1.3199999,2.28,13.629999,22.614998,-59.300006103515614,0.0498528851135375,6.7200003,344.25894
-25.127778,27.628889,07-06-2011,107.1,62.2,1.31,169.3,112.2,5.6000000000000005,6.1,259.30038,0.0,31.17,17.97,1.789,1.52,2.32,13.200001,24.57,-57.10000305175781,0.049910428605805655,7.9909997,394.13657
-25.20639,27.558,07-06-2011,108.0,62.0,1.43,170.0,112.9,5.6000000000000005,6.5,260.20148,0.0,31.109999,17.91,1.7850001,1.52,2.3799999,13.199999,24.509998,-57.099999999999994,0.049600977847849004,9.295,395.50623
-24.69514,27.40906,07-06-2011,115.6,57.3,1.74,172.90001,121.0,6.0,7.0,259.79837,0.0,31.609999,18.789999,1.8190001,1.61,2.35,12.82,25.199999,-51.90000915527344,0.049586367054817726,12.18,418.2754
-23.658056,31.05,07-06-2011,62.2,94.200005,0.66999996,156.40001,65.4,3.3000000000000003,1.2,258.59686,0.0,31.859999,20.039999,2.1430001,1.41,1.4699999,11.82,25.949999,-91.00000915527343,0.05045794406813351,0.80399996,364.62158
-26.006389,29.253889,07-06-2011,92.3,59.7,0.62,152.0,96.5,4.800000000000001,5.5,260.20148,0.0,27.09,14.0199995,1.503,1.1,2.28,13.070001,20.555,-55.5,0.04974041719774925,3.41,286.22162
-28.747778,31.745833,07-06-2011,93.6,59.3,-2.1299999,152.90001,97.7,4.9,6.4,246.89816,0.0,29.599998,19.8,2.19,1.05,2.9399998,9.799999,24.699999,-55.200009155273435,0.05015301788108617,-13.631999,259.24307
-30.733889,29.828333,07-06-2011,120.0,12.400001,4.36,132.40001,114.80000000000001,5.7,33.100002,232.10086,0.0,25.43,15.65,1.7520001,0.77,3.08,9.780001,20.54,-17.600009155273426,0.04965113544307105,144.31601,178.71765
-27.169444,29.233889,07-06-2011,86.0,71.3,-2.02,157.3,90.0,4.5,4.0,272.69855,0.0,26.93,13.59,1.4410001,1.12,2.3799999,13.34,20.26,-67.30000305175781,0.049999444450617214,-8.08,305.42236
-27.398611,26.614722,07-06-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,14.329999,22.775,-107.00000915527343,0.0494693819860779,3.35,461.27176
-30.86013889,29.07125,07-06-2011,97.700005,42.9,3.77,140.6,101.60000000000001,5.1000000000000005,7.0,238.59839,0.0,26.07,14.799999,1.598,0.94,2.76,11.27,20.435,-39.00000610351562,0.050196356335075444,26.39,224.28249
-30.570833,29.150556,07-06-2011,104.1,34.8,3.74,138.90001,108.5,5.4,6.5,248.20241,0.0,24.51,11.94,1.404,0.84,2.82,12.570001,18.225,-30.400009155273438,0.04976912655182902,24.31,208.49002
-30.77586667,29.03221667,07-06-2011,100.200005,41.3,3.8899999,141.5,104.30000000000001,5.2,6.6,239.90265,0.0,26.0,14.53,1.559,0.96,2.74,11.47,20.265,-37.19999999999999,0.04985570608143737,25.673998,230.30653
-27.495556,26.074722,07-06-2011,76.3,117.9,1.9499999,194.2,79.9,4.0,2.8,295.50314,0.0,29.939999,14.9,1.4030001,1.5699999,3.34,15.039999,22.419998,-114.29999694824218,0.050061951665185664,5.4599996,463.9399
-30.830556,26.921389,08-06-2011,65.8,110.1,1.42,175.90001,68.9,3.4000000000000004,2.7,283.70166,0.0,27.859999,11.849999,1.264,1.31,3.1799998,16.009998,19.855,-107.00000915527343,0.049346163335800636,3.8339999,371.64917
-22.769722,30.886944,08-06-2011,114.9,44.9,0.98999995,159.8,120.60000000000001,6.0,5.5,262.6993,0.0,32.01,19.9,2.1200001,1.4399999,1.54,12.109999,25.954998,-39.200003051757804,0.04975083125347219,5.4449997,378.287
-30.398056,30.601944,08-06-2011,127.0,7.7000003,3.33,134.7,125.4,6.300000000000001,49.0,230.29863,0.0,26.41,19.43,2.141,0.71999997,4.0699997,6.9799995,22.92,-9.299996948242182,0.050238833821101905,163.17,165.815
-30.27402,30.69602,08-06-2011,124.4,10.0,3.1299999,134.40001,124.0,6.2,34.100002,230.29863,0.0,26.349998,19.369999,2.141,0.71,4.14,6.9799995,22.859999,-10.400009155273438,0.049999596777445345,106.733,163.51202
-27.02314,28.59389,08-06-2011,93.3,69.8,0.58,163.1,97.60000000000001,4.9,4.8,274.39804,0.0,27.8,14.2,1.4410001,1.25,2.4199998,13.599999,21.0,-65.50000610351562,0.05020440364340529,2.784,342.99756
-26.880278,26.965,08-06-2011,89.6,85.9,1.26,175.5,93.9,4.7,3.3,282.0022,0.0,29.15,15.61,1.4970001,1.42,2.6499999,13.54,22.38,-81.6,0.05005271509355597,4.158,400.4431
-29.140556,31.391944,09-06-2011,103.6,39.9,-2.6499999,143.5,108.7,5.4,4.8,243.30159,0.0,28.07,19.279999,2.21,0.82,3.49,8.790001,23.675,-34.8,0.04967755586425148,-12.72,199.50731
-24.925278,29.324444,09-06-2011,104.5,57.9,2.3899999,162.40001,109.5,5.5,4.0,254.69994,0.0,30.97,17.51,1.845,1.41,2.1399999,13.459999,24.24,-52.90000915527344,0.050227851800440176,9.559999,359.1269
-27.902778,24.615556,10-06-2011,67.200005,140.8,1.77,208.0,70.8,3.5,0.3,309.29657,0.0,32.02,15.94,1.3330001,1.9699999,2.95,16.080002,23.98,-137.2,0.049434330023587235,0.531,609.3142
-29.803611,30.516111,10-06-2011,116.5,17.7,2.84,134.2,120.7,6.0,11.3,237.60242,0.0,26.14,16.369999,1.863,0.77,2.86,9.77,21.255,-13.499996948242185,0.04970961301066271,32.092,182.95386
-31.5653,18.3306,12-06-2011,2.7,206.0,-1.9599999,208.7,2.9000000000000004,0.1,0.3,335.5001,0.0,28.32,13.7,1.3440001,1.38,4.6,14.62,21.01,-205.79999694824218,0.03447087211306446,-0.588,462.9901
-25.99136,27.84208,13-06-2011,94.200005,66.9,0.96999997,161.1,98.5,4.9,4.9,264.8968,0.0,28.039999,15.62,1.552,1.24,2.46,12.419999,21.83,-62.600006103515625,0.04974568786103695,4.753,328.47202
-27.671111,27.236944,13-06-2011,89.8,93.1,1.62,182.90001,94.2,4.7,2.7,291.89868,0.0,29.48,15.049999,1.417,1.51,2.74,14.43,22.265,-88.70000915527343,0.049893313234466725,4.374,440.767
-27.356667,27.286389,13-06-2011,90.4,92.0,1.51,182.40001,94.80000000000001,4.7,3.0,290.30197,0.0,29.23,15.32,1.4440001,1.4699999,2.8799999,13.91,22.275,-87.60000915527343,0.049577536101939844,4.5299997,426.74387
-31.860278,18.6875,14-06-2011,4.0,212.7,-2.07,216.7,4.2,0.2,0.8,338.89905,0.0,29.55,13.38,1.218,1.63,3.9299998,16.169998,21.465,-212.4999969482422,0.047607712449416806,-1.656,552.40546
-24.679167,30.8025,14-06-2011,141.7,1.6,1.56,143.3,149.0,7.4,16.7,257.49814,0.0,25.99,15.07,1.6890001,0.85999995,2.21,10.92,20.529999,5.6999969482421875,0.049664096214119366,26.052,221.4484
-28.735556,29.820556,14-06-2011,99.9,58.0,0.56,157.90001,104.9,5.2,3.2,257.19775,0.0,29.14,15.839999,1.6580001,1.27,2.34,13.3,22.49,-53.00000915527343,0.049570547468565596,1.792,326.64114
-26.861111,28.884722,14-06-2011,85.200005,75.8,-1.89,161.0,89.0,4.5,5.2000003,275.19638,0.0,27.43,14.009999,1.445,1.1899999,2.36,13.420001,20.72,-72.0,0.05056122964910506,-9.828,327.48367
-27.00222,28.76528,14-06-2011,91.200005,70.4,0.7,161.6,95.4,4.800000000000001,5.0,273.7973,0.0,27.63,14.11,1.442,1.22,2.3899999,13.5199995,20.869999,-66.20000610351562,0.050313938009035546,3.5,334.0327
-26.45,28.085833,14-06-2011,86.0,76.5,-1.89,162.5,90.0,4.5,4.5,270.39835,0.0,27.789999,14.849999,1.4810001,1.24,2.49,12.94,21.32,-72.5,0.049999444450617214,-8.505,335.29395
-27.398611,26.614722,14-06-2011,80.9,111.0,1.3399999,191.90001,84.9,4.2,2.5,293.80368,0.0,29.939999,15.61,1.445,1.5699999,3.1999998,14.329999,22.775,-107.00000915527343,0.0494693819860779,3.35,461.27176
-34.031944,22.053333,14-06-2011,20.6,136.90001,2.11,157.5,20.200000000000003,1.0,7.0,301.09955,0.0,25.33,14.79,1.6140001,0.84999996,3.3899999,10.54,20.06,-137.3,0.04950249987624374,14.7699995,255.9346
-25.45963889,28.26430556,14-06-2011,100.0,64.5,0.94,164.5,104.7,5.2,5.1,259.40314,0.0,29.849998,16.63,1.6890001,1.37,2.37,13.219999,23.239998,-59.8,0.04966523719926266,4.7939997,355.3823
-28.338333,31.373611,14-06-2011,90.0,58.5,-3.12,148.5,94.60000000000001,4.7,2.9,257.30054,0.0,28.3,17.35,1.917,1.01,2.22,10.949999,22.825,-53.89999999999999,0.049682350080865946,-9.048,259.87354
-28.068333,31.55,14-06-2011,73.5,85.6,-2.86,159.1,77.30000000000001,3.9000000000000004,2.3,260.80225,0.0,30.42,19.76,2.029,1.31,2.06,10.66,25.09,-81.80000610351561,0.050452128691737486,-6.5779996,341.65094
